0	0	
6.906e-06	0.00100693	
5.63723e-05	0.00405676	
0.000194014	0.00919609	
0.000468673	0.0164755	
0.000932295	0.0259498	
0.00163982	0.0376775	
0.00264905	0.0517217	
0.00402055	0.0681492	
0.00581752	0.0870313	
0.0081057	0.108443	
0.0109532	0.132465	
0.0144306	0.159181	
0.0186105	0.188679	
0.0235676	0.221052	
0.029379	0.256398	
0.0361232	0.29482	
0.043881	0.336423	
0.0527347	0.381321	
0.0627686	0.429631	
0.0740685	0.481473	
0.0867218	0.536977	
0.100818	0.596275	
0.116447	0.659505	
0.133701	0.726812	
0.152674	0.798346	
0.173461	0.874265	
0.196159	0.95473	
0.220866	1.03991	
0.247682	1.12999	
0.276708	1.22514	
0.308048	1.32556	
0.341806	1.43145	
0.378089	1.54301	
0.417007	1.66047	
0.458669	1.78404	
0.503188	1.91395	
0.55068	2.05046	
0.601261	2.19381	
0.655053	2.34427	
0.712178	2.50211	
0.772761	2.66762	
0.836932	2.84108	
0.904823	3.02282	
0.976569	3.21316	
1.05231	3.41242	
1.13219	3.62096	
1.21636	3.83915	
1.30496	4.06735	
1.39817	4.30598	
1.49613	4.55543	
1.59902	4.81613	
1.70701	5.08854	
1.82029	5.37312	
1.93904	5.67035	
2.06345	5.98074	
2.19373	6.30482	
2.33008	6.64314	
2.47273	6.99627	
2.6219	7.3648	
2.77782	7.74937	
2.94076	8.15061	
3.11095	8.56921	
3.28867	9.00588	
3.47419	9.46134	
3.66781	9.93638	
3.86984	10.4318	
4.08058	10.9484	
4.30037	11.4871	
4.52955	12.0487	
4.76849	12.6343	
5.01757	13.2448	
5.27717	13.8813	
5.5477	14.5447	
5.8296	15.2363	
6.12332	15.9572	
6.42932	16.7086	
6.7481	17.4919	
7.08017	18.3082	
7.42605	19.159	
7.78632	20.0457	
8.16155	20.9699	
8.55236	21.9331	
8.95937	22.9369	
9.38326	23.983	
9.82473	25.0732	
10.2845	26.2093	
10.7633	27.3933	
11.262	28.6272	
11.7813	29.9131	
12.3222	31.253	
12.8854	32.6495	
13.4721	34.1047	
14.0831	35.6211	
14.7195	37.2014	
15.3824	38.8482	
16.0728	40.5644	
16.7919	42.3528	
17.5409	44.2164	
18.3211	46.1585	
19.1339	48.1824	
19.9805	50.2914	
20.8624	52.4892	
21.7812	54.7796	
22.7383	57.1663	
23.7355	59.6535	
24.7743	62.2455	
25.8566	64.9465	
26.9842	67.7613	
28.159	70.6946	
29.3831	73.7513	
30.6585	76.9368	
31.9874	80.2565	
33.372	83.7159	
34.8147	87.3209	
36.3181	91.0778	
37.8846	94.9929	
39.5169	99.0728	
41.2178	103.325	
42.9903	107.755	
44.8373	112.373	
46.762	117.185	
48.7678	122.199	
50.8579	127.425	
53.036	132.871	
55.3059	138.546	
57.6713	144.461	
60.1363	150.624	
62.7052	157.047	
65.3824	163.74	
68.1723	170.716	
71.0797	177.985	
74.1097	185.56	
77.2674	193.455	
80.5582	201.682	
83.9877	210.255	
87.5617	219.19	
91.2863	228.5	
95.168	238.203	
99.2132	248.315	
103.429	258.853	
107.822	269.834	
112.401	281.278	
117.173	293.204	
122.145	305.632	
127.328	318.583	
132.729	332.08	
138.357	346.146	
144.223	360.803	
150.335	376.079	
156.706	391.997	
163.344	408.586	
170.263	425.873	
177.473	443.888	
184.987	462.663	
192.818	482.227	
200.978	502.616	
209.482	523.863	
218.345	546.005	
227.581	569.079	
237.206	593.125	
247.236	618.184	
257.689	644.298	
268.582	671.512	
279.934	699.871	
291.765	729.425	
304.093	760.223	
316.941	792.318	
330.33	825.765	
344.283	860.62	
358.823	896.942	
373.976	934.794	
389.767	974.241	
406.223	1015.35	
423.372	1058.19	
441.243	1102.83	
459.866	1149.35	
479.274	1197.83	
499.499	1248.35	
520.576	1301	
542.54	1355.87	
565.429	1413.04	
589.282	1472.63	
614.14	1534.72	
640.044	1599.43	
667.039	1666.86	
695.17	1737.13	
724.486	1810.36	
755.036	1886.68	
786.873	1966.2	
820.05	2049.08	
854.624	2135.44	
890.654	2225.45	
928.201	2319.24	
967.328	2416.98	
1008.1	2518.84	
1050.6	2624.98	
1094.88	2735.6	
1141.02	2850.87	
1189.11	2970.99	
1239.23	3096.18	
1291.45	3226.64	
1345.87	3362.58	
1402.59	3504.26	
1461.69	3651.9	
1523.28	3805.75	
1587.46	3966.08	
1654.35	4133.17	
1724.05	4307.29	
1796.69	4488.74	
1872.38	4677.83	
1951.27	4874.89	
2033.47	5080.24	
2119.14	5294.24	
2208.41	5517.24	
2301.44	5749.64	
2398.39	5991.83	
2499.42	6244.21	
2604.71	6507.22	
2714.42	6781.3	
2828.76	7066.93	
2947.91	7364.58	
3072.08	7674.77	
3201.48	7998.01	
3336.33	8334.87	
3476.85	8685.91	
3623.29	9051.73	
3775.9	9432.96	
3934.94	9830.24	
4100.66	10244.2	
4273.37	10675.7	
4453.35	11125.3	
4640.91	11593.8	
4836.37	12082.1	
5040.05	12590.9	
5252.32	13121.2	
5473.52	13673.7	
5704.03	14249.6	
5944.25	14849.7	
6194.59	15475	
6455.47	16126.7	
6727.33	16805.9	
7010.64	17513.6	
7305.88	18251.1	
7613.55	19019.7	
7934.17	19820.7	
8268.3	20655.3	
8616.49	21525.2	
8979.35	22431.6	
9357.49	23376.2	
9751.54	24360.6	
10162.2	25386.4	
10590.1	26455.5	
11036.1	27569.5	
11500.8	28730.5	
11985.1	29940.3	
12489.8	31201.1	
13015.8	32515	
13563.9	33884.2	
14135.1	35311	
14730.3	36798	
15350.6	38347.5	
15997	39962.3	
16670.6	41645.1	
17372.6	43398.7	
18104.2	45226.2	
18866.5	47130.6	
19661	49115.2	
20488.9	51183.4	
21351.7	53338.7	
22250.8	55584.7	
23187.7	57925.3	
24164.1	60364.4	
25181.7	62906.3	
26242	65555.2	
27347.1	68315.6	
28498.6	71192.3	
29698.6	74190	
30949.2	77314	
32252.4	80569.6	
33610.5	83962.2	
35025.8	87497.7	
36500.7	91182.1	
38037.7	95021.6	
39639.4	99022.8	
41308.5	103192	
43047.9	107538	
44860.6	112066	
46749.6	116785	
48718.1	121702	
50769.5	126827	
52907.3	132167	
55135.2	137732	
57456.8	143532	
59876.2	149576	
62397.4	155874	
65024.8	162438	
67762.9	169278	
70616.2	176405	
73589.7	183833	
76688.4	191574	
79917.6	199641	
83282.7	208047	
86789.6	216808	
90444.1	225937	
94252.4	235450	
98221.2	245365	
102357	255696	
106667	266463	
111159	277683	
115839	289376	
120717	301561	
125800	314258	
131097	327491	
136617	341281	
142370	355651	
148365	370627	
154612	386233	
161122	402496	
167907	419444	
174977	437106	
182344	455511	
190022	474691	
198024	494679	
206362	515509	
215051	537216	
224107	559836	
233543	583410	
243377	607975	
253625	633575	
264304	660254	
275434	688055	
287031	717027	
299117	747219	
311712	778682	
324838	811471	
338516	845639	
352770	881247	
367624	918354	
383103	957023	
399235	997320	
416046	1.03931e+06	
433564	1.08308e+06	
451820	1.12868e+06	
470845	1.17621e+06	
490671	1.22574e+06	
511332	1.27735e+06	
532863	1.33113e+06	
555300	1.38718e+06	
578682	1.44559e+06	
603049	1.50646e+06	
628441	1.5699e+06	
654903	1.636e+06	
682479	1.70489e+06	
