0	0
1.6642e-05	0.000983226
0.000130053	0.00386786
0.000428678	0.00856082
0.000992322	0.0149747
0.00189263	0.0230273
0.00319354	0.0326416
0.00495175	0.0437448
0.00721712	0.0562687
0.0100331	0.0701487
0.0134372	0.0853243
0.0174611	0.101738
0.0221316	0.119335
0.0274702	0.138065
0.0334942	0.157879
0.0402163	0.178729
0.0476456	0.200573
0.0557874	0.223368
0.0646436	0.247073
0.0742133	0.271649
0.0844923	0.297061
0.0954742	0.32327
0.10715	0.350244
0.119509	0.377948
0.132537	0.40635
0.14622	0.435418
0.160542	0.46512
0.175484	0.495428
0.191027	0.526311
0.207152	0.557739
0.223836	0.589685
0.241058	0.622121
0.258795	0.655017
0.277023	0.688348
0.295717	0.722085
0.314854	0.756202
0.334409	0.790672
0.354356	0.825469
0.37467	0.860566
0.395326	0.895937
0.416298	0.931556
0.43756	0.967397
0.459088	1.00344
0.480855	1.03964
0.502837	1.076
0.525008	1.11248
0.547344	1.14905
0.56982	1.18569
0.592412	1.22238
0.615097	1.25908
0.63785	1.29579
0.66065	1.33247
0.683472	1.36909
0.706295	1.40565
0.729097	1.4421
0.751857	1.47843
0.774553	1.51462
0.797167	1.55064
0.819676	1.58646
0.842063	1.62208
0.864308	1.65746
0.886393	1.69259
0.908301	1.72744
0.930013	1.76199
0.951513	1.79623
0.972786	1.83012
0.993814	1.86366
1.01458	1.89683
1.03508	1.92959
1.05529	1.96195
1.0752	1.99387
1.09479	2.02535
1.11406	2.05636
1.13298	2.08689
1.15156	2.11692
1.16978	2.14644
1.18763	2.17543
1.20509	2.20388
1.22217	2.23178
1.23884	2.25911
1.25511	2.28585
1.27096	2.31201
1.28639	2.33756
1.3014	2.36249
1.31596	2.3868
1.33009	2.41048
1.34376	2.43351
1.35699	2.45589
1.36976	2.47761
1.38207	2.49866
1.39391	2.51903
1.40529	2.53873
1.4162	2.55773
1.42664	2.57605
1.4366	2.59367
1.44609	2.61059
1.45511	2.62681
1.46364	2.64232
1.47171	2.65712
1.47929	2.67122
1.4864	2.6846
1.49304	2.69728
1.4992	2.70924
1.50489	2.72049
1.51011	2.73103
1.51486	2.74086
1.51915	2.74999
1.52298	2.75842
1.52635	2.76614
1.52927	2.77317
1.53173	2.77951
1.53375	2.78516
1.53533	2.79013
1.53648	2.79442
1.53719	2.79804
1.53748	2.801
1.53735	2.8033
1.5368	2.80495
1.53585	2.80596
1.53449	2.80633
1.53274	2.80607
1.5306	2.8052
1.52808	2.80372
1.52519	2.80165
1.52193	2.79898
1.51831	2.79573
1.51435	2.79192
1.51004	2.78755
1.50539	2.78263
1.50042	2.77718
1.49513	2.7712
1.48953	2.76471
1.48363	2.75773
1.47743	2.75025
1.47096	2.7423
1.46421	2.73389
1.45719	2.72502
1.44992	2.71573
1.4424	2.706
1.43464	2.69587
1.42666	2.68534
1.41845	2.67443
1.41004	2.66315
1.40142	2.65151
1.39261	2.63953
1.38362	2.62722
1.37446	2.6146
1.36514	2.60168
1.35566	2.58847
1.34604	2.57499
1.33629	2.56126
1.32641	2.54728
1.31641	2.53307
1.30631	2.51865
1.29611	2.50402
1.28583	2.48921
1.27546	2.47423
1.26503	2.45908
1.25453	2.4438
1.24399	2.42838
1.2334	2.41284
1.22277	2.3972
1.21213	2.38147
1.20146	2.36566
1.19079	2.34978
1.18011	2.33386
1.16945	2.3179
1.1588	2.30191
1.14817	2.28591
1.13758	2.26991
1.12703	2.25393
1.11652	2.23796
1.10607	2.22204
1.09569	2.20616
1.08537	2.19034
1.07513	2.1746
1.06497	2.15894
1.0549	2.14337
1.04493	2.1279
1.03506	2.11255
1.0253	2.09732
1.01566	2.08223
1.00613	2.06729
0.996736	2.0525
0.987471	2.03787
0.978344	2.02341
0.969359	2.00914
0.960522	1.99505
0.951838	1.98117
0.94331	1.96748
0.934944	1.95402
0.926743	1.94077
0.918712	1.92776
0.910854	1.91497
0.903174	1.90243
0.895674	1.89014
0.888358	1.8781
0.881229	1.86633
0.874291	1.85482
0.867544	1.84357
0.860993	1.83261
0.85464	1.82192
0.848486	1.81152
0.842534	1.80141
0.836786	1.79159
0.831243	1.78207
0.825906	1.77285
0.820778	1.76393
0.815858	1.75531
0.811149	1.747
0.806649	1.739
0.802362	1.73132
0.798285	1.72394
0.794421	1.71688
0.790768	1.71014
0.787327	1.70371
0.784098	1.69761
0.78108	1.69181
0.778272	1.68634
0.775674	1.68118
0.773285	1.67634
0.771103	1.67182
0.769128	1.66761
0.767359	1.66372
0.765793	1.66014
0.76443	1.65687
0.763267	1.65391
0.762303	1.65126
0.761536	1.64891
0.760962	1.64687
0.760582	1.64513
0.760391	1.64368
0.760387	1.64253
0.760569	1.64167
0.760932	1.6411
0.761475	1.64082
0.762195	1.64081
0.763088	1.64109
0.764151	1.64163
0.765382	1.64245
0.766776	1.64353
0.768332	1.64487
0.770044	1.64646
0.77191	1.64831
0.773927	1.6504
0.77609	1.65273
0.778396	1.6553
0.780841	1.6581
0.783421	1.66112
0.786132	1.66436
0.788972	1.66782
0.791935	1.67149
0.795017	1.67535
0.798215	1.67942
0.801525	1.68368
0.804942	1.68812
0.808462	1.69274
0.812081	1.69753
0.815796	1.7025
0.819601	1.70762
0.823493	1.7129
0.827468	1.71832
0.83152	1.72389
0.835647	1.72959
0.839844	1.73543
0.844106	1.74139
0.848429	1.74746
0.85281	1.75365
0.857244	1.75994
0.861727	1.76633
0.866255	1.77281
0.870824	1.77938
0.875429	1.78603
0.880066	1.79275
0.884732	1.79953
0.889423	1.80638
0.894134	1.81328
0.898862	1.82024
0.903603	1.82723
0.908353	1.83426
0.913108	1.84133
0.917864	1.84841
0.922618	1.85552
0.927366	1.86264
0.932105	1.86977
0.936831	1.8769
0.94154	1.88402
0.946229	1.89114
0.950895	1.89824
0.955535	1.90533
0.960145	1.91239
0.964722	1.91942
0.969263	1.92641
0.973765	1.93337
0.978226	1.94028
0.982642	1.94714
0.98701	1.95395
0.991328	1.96069
0.995593	1.96738
0.999802	1.974
1.00395	1.98055
1.00805	1.98702
1.01207	1.99341
1.01604	1.99972
1.01993	2.00595
1.02376	2.01208
1.02752	2.01812
1.0312	2.02406
1.03481	2.0299
