6.2035	-2.91177	-0.600061	-0.600125	13.521		3.91948		254	1.92693	1.92708	0.106574		3.08427		160	1.99928	1.99914	0.000125518		0.319874		160	
9.99634	7.15567	-0.559862	-0.560217	13.1076		4.14697		254	1.93011	1.93016	0.097623		3.08919		254	1.99926	1.99934	9.80618e-05		0.319888		254	
0.328074	-0.0289926	-0.520057	-0.519972	12.7009		4.38071		160	1.93295	1.93303	0.0898115		3.09368		160	1.99951	1.99942	5.79346e-05		0.319914		160	
-5.78967	-9.97436	-0.480138	-0.479913	12.3011		4.62064		254	1.93583	1.93575	0.0824556		3.09809		254	1.99924	1.99943	9.11846e-05		0.319893		254	
2.86721	5.81591	-0.439989	-0.439901	11.9067		4.86754		160	1.93828	1.93854	0.0758634		3.10222		160	1.99934	1.9996	5.99633e-05		0.319915		160	
-4.44807	-8.40022	-0.399871	-0.400075	11.5197		5.12017		254	1.94072	1.941	0.0699515		3.10608		254	1.99947	1.99936	6.90424e-05		0.319906		254	
-5.33006	0.870083	-0.360014	-0.359995	11.1392		5.37917		160	1.94326	1.94326	0.0643946		3.10986		254	1.99943	1.99926	8.69745e-05		0.319895		254	
-1.11606	-3.52397	-0.320079	-0.320156	10.7659		5.64401		160	1.94551	1.94552	0.059375		3.11342		254	1.99952	1.99944	5.45487e-05		0.319917		160	
-5.62731	1.93213	-0.280086	-0.279911	10.3968		5.91681		160	1.94764	1.94787	0.0545908		3.11695		254	1.99948	1.99956	4.67599e-05		0.319923		254	
5.69323	-5.4619	-0.239981	-0.239982	10.035		6.19533		254	1.94962	1.94968	0.0506971		3.11995		254	1.99939	1.99945	6.84342e-05		0.319907		254	
-0.713218	6.1803	-0.200108	-0.200008	9.68051		6.47958		160	1.95192	1.95157	0.0465691		3.12326		160	1.9993	1.9994	8.3963e-05		0.319897		160	
7.11112	-5.60472	-0.159986	-0.159984	9.33107		6.77131		254	1.95373	1.9537	0.0428451		3.12637		254	1.99944	1.99946	6.01743e-05		0.319912		254	
7.57805	-2.86782	-0.119943	-0.119747	8.98748		7.06997		254	1.95549	1.95549	0.0396239		3.12918		254	1.99937	1.9994	7.6494e-05		0.319901		160	
8.53389	2.01697	-0.0800079	-0.0799368	8.65257		7.37301		254	1.95719	1.95724	0.0366098		3.13191		160	1.99969	1.99957	2.76611e-05		0.319941		160	
4.86435	-2.63894	-0.0398727	-0.039901	8.32228		7.68409		160	1.95883	1.95881	0.0339155		3.13445		160	1.99969	1.99966	2.09626e-05		0.319948		160	
-6.02893	0.188299	1.54864e-05	-6.21525e-05	8.00019		7.99981		160	1.96039	1.96047	0.0313183		3.137		254	1.99958	1.99965	2.98603e-05		0.319938		254	
8.34529	8.59493	0.0398276	0.0401898	7.68313		8.32327		254	1.96197	1.96189	0.028984		3.13938		254	1.99958	1.99966	2.94963e-05		0.319939		254	
8.2458	-5.58824	0.0799348	0.0798858	7.37349		8.65205		254	1.96349	1.96349	0.0266586		3.14185		254	1.99976	1.99975	1.22502e-05		0.31996		254	
-8.39778	9.82788	0.119999	0.119999	7.06881		8.98879		254	1.96475	1.9647	0.0248899		3.14381		254	1.9997	1.99973	1.62871e-05		0.319954		254	
5.16953	0.878018	0.159823	0.15989	6.77226		9.32996		160	1.96617	1.96606	0.0229622		3.14602		160	1.99959	1.99948	4.32287e-05		0.319926		160	
3.184	-5.9447	0.199894	0.199837	6.48097		9.67881		160	1.96759	1.96754	0.021039		3.14832		160	1.99954	1.99977	2.62919e-05		0.319945		160	
-0.177313	2.13172	0.240126	0.240115	6.19435		10.0363		160	1.96862	1.96889	0.0195274		3.1502		160	1.99966	1.99964	2.44828e-05		0.319944		160	
2.10608	-5.71947	0.279849	0.279909	5.91763		10.3957		160	1.97015	1.96993	0.0179518		3.15224		160	1.99972	1.99977	1.31825e-05		0.319959		160	
-6.94449	6.05884	0.320067	0.320103	5.64423		10.7656		254	1.9713	1.97139	0.0164224		3.15432		254	1.99972	1.99973	1.49406e-05		0.319956		254	
3.39213	-0.611896	0.360194	0.359822	5.37914		11.1393		160	1.97236	1.97244	0.0152334		3.156		160	1.99954	1.99962	3.5411e-05		0.319933		160	
6.34816	-6.18152	0.399897	0.399919	5.12059		11.5191		254	1.97365	1.97358	0.0139241		3.15792		254	1.99977	1.99975	1.16956e-05		0.319961		254	
-3.22428	-9.46409	0.440108	0.439955	4.867		11.9075		254	1.97441	1.97468	0.0129616		3.1594		254	1.9996	1.99982	1.94034e-05		0.319953		254	
-4.86312	-7.65313	0.479853	0.48011	4.62091		12.3006		254	1.97552	1.9757	0.0118937		3.1611		254	1.99988	1.99966	1.31617e-05		0.319963		254	
-8.30561	-1.31932	0.519985	0.520156	4.38038		12.7015		254	1.97661	1.97672	0.010888		3.16278		254	1.99979	1.99964	1.71281e-05		0.319955		254	
-1.24241	-2.94717	0.560047	0.559999	4.14707		13.1074		160	1.97775	1.9777	0.00992293		3.16446		160	1.99988	1.99983	4.31547e-06		0.319977		160	
-8.30317	-6.14917	0.599976	0.600028	3.91999		13.52		254	1.97857	1.97859	0.00917859		3.16582		254	1.99976	1.99982	9.0225e-06		0.319966		254	
-4.90402	0.33784	0.64005	0.639862	3.69944		13.9387		160	1.97944	1.97971	0.00834309		3.16741		160	1.99964	1.99991	1.35767e-05		0.319964		160	
-8.61385	6.81631	0.679936	0.679885	3.48527		14.3638		254	1.98046	1.98058	0.00758638		3.16891		254	1.99974	1.99969	1.59156e-05		0.319955		254	
-1.89184	-8.44356	0.72	0.72	3.2768		14.7968		254	1.98143	1.9812	0.006984		3.17017		254	1.99992	1.99977	6.05199e-06		0.319975		254	
-0.967132	-6.24744	0.759854	0.76006	3.07541		15.2347		160	1.98193	1.98218	0.00643943		3.17136		254	1.99994	1.99978	5.12312e-06		0.319978		254	
6.30421	4.0556	0.799804	0.800095	2.88024		15.6794		160	1.98292	1.98276	0.00588803		3.17261		160	1.99972	1.99984	1.03113e-05		0.319965		160	
-2.02857	4.54878	0.839947	0.840171	2.69093		16.1319		160	1.98386	1.98363	0.00528637		3.17404		160	1.99975	1.99997	6.56452e-06		0.319977		160	
0.341502	-5.10361	0.880036	0.879886	2.50898		16.5883		160	1.98456	1.98441	0.00481172		3.17523		160	1.99969	1.99988	1.13963e-05		0.319965		254	
9.91455	5.36546	0.919944	0.920145	2.33261		17.0533		254	1.9852	1.98544	0.00430771		3.17656		254	1.99986	1.99983	4.7149e-06		0.319976		254	
-2.16102	-7.09159	0.959954	0.960016	2.16326		17.523		254	1.98602	1.98598	0.00391938		3.17764		254	1.99992	1.99983	3.5905e-06		0.31998		254	
-6.69668	-3.91949	1.00008	0.999836	2.00016		17.9995		254	1.9868	1.98655	0.00355046		3.17872		254	1.9998	1.99994	4.12188e-06		0.31998		254	
3.54961	0.68453	1.04	1.03989	1.8434		18.4826		160	1.98752	1.98724	0.00318562		3.17984		160	1.99983	2	2.82454e-06		0.319987		160	
-0.171819	-6.75893	1.0799	1.08001	1.69295		18.9723		254	1.98811	1.98808	0.00283386		3.18098		254	1.99981	1.9999	4.62416e-06		0.319977		254	
2.99966	6.14185	1.12009	1.12011	1.54844		19.4701		160	1.98856	1.98859	0.00261093		3.18175		160	1.99986	1.99988	3.57776e-06		0.319979		160	
2.22755	-0.854823	1.16016	1.16009	1.41079		19.9727		160	1.98925	1.98918	0.00232818		3.18276		160	1.9998	1.99973	1.11694e-05		0.319963		160	
-2.25867	9.28587	1.19998	1.19999	1.28005		20.4798		254	1.9899	1.98996	0.00202648		3.18391		254	1.99986	1.99987	3.64395e-06		0.319978		254	
-3.48857	7.68609	1.23999	1.24	1.15522		20.9951		254	1.99068	1.99067	0.00173784		3.1851		254	1.99975	1.99972	1.3922e-05		0.319958		254	
-9.67895	-0.212104	1.28	1.28003	1.03676		21.517		254	1.99123	1.99132	0.00152199		3.18606		254	1.99991	1.99996	1.05466e-06		0.319989		254	
-8.2812	7.57805	1.32005	1.32008	0.924623		22.0457		254	1.99186	1.99188	0.00132204		3.187		254	1.99988	1.99986	3.20951e-06		0.31998		254	
-2.89224	-8.98373	1.36005	1.35998	0.819161		22.5794		254	1.99245	1.99237	0.00115162		3.18787		254	1.99993	1.99992	1.13118e-06		0.319988		254	
-9.66002	-6.41224	1.39996	1.40006	0.719973		23.1202		254	1.99303	1.99286	0.000995776		3.18872		254	2.00001	1.99983	2.83916e-06		0.319987		254	
-2.90811	6.12537	1.44	1.44	0.627202		23.6672		254	1.99344	1.9935	0.000852607		3.18956		160	1.99997	1.99974	6.83565e-06		0.319977		160	
-7.47368	6.40126	1.48001	1.48002	0.540766		24.221		254	1.99401	1.994	0.000717876		3.19042		254	1.99995	1.99996	3.53543e-07		0.319993		254	
-5.21165	1.85156	1.52014	1.51997	0.460695		24.7816		160	1.99454	1.99448	0.000602492		3.19122		254	1.99995	1.99994	6.20475e-07		0.319991		254	
7.21976	-8.25434	1.55994	1.55997	0.387278		25.3466		254	1.99509	1.99507	0.000484126		3.19213		254	2.00017	2.00007	3.24846e-06		0.320019		254	
5.3679	5.62548	1.60016	1.59983	0.320007		25.9199		160	1.99561	1.99546	0.00039935		3.19286		160	1.99992	2.00005	8.5055e-07		0.319998		160	
3.31156	-0.60152	1.64013	1.64008	0.259048		26.5007		160	1.99609	1.99604	0.000309715		3.19371		160	1.99995	1.9999	1.30434e-06		0.319988		160	
0.134587	-8.37519	1.68005	1.67999	0.204774		27.0851		254	1.99661	1.99651	0.000236675		3.1945		254	2	1.99996	1.58268e-07		0.319997		254	
3.97626	-7.30216	1.71982	1.71996	0.156924		27.6752		254	1.99689	1.99697	0.000189042		3.19508		254	1.99986	1.99995	2.31805e-06		0.319984		254	
0.487991	-8.59127	1.75994	1.76001	0.115224		28.2748		254	1.99763	1.99742	0.000122832		3.19604		254	2.00004	1.99996	2.61866e-07		0.32		254	
-2.71401	9.19431	1.8001	1.80007	0.07993		28.8813		254	1.99765	1.99771	0.000107826		3.19629		254	2.00007	2.00005	6.75869e-07		0.320009		254	
-1.52196	4.73434	1.83978	1.84012	0.0512334		29.4904		160	1.99843	1.99832	5.27564e-05		3.1974		160	2.00008	1.99997	7.83535e-07		0.320004		160	
6.24622	3.0491	1.87994	1.88008	0.0287937		30.109		160	1.99894	1.99879	2.587e-05		3.19818		160	2.00013	1.99999	1.6516e-06		0.320009		160	
-7.90765	6.20167	1.92002	1.92007	0.0127842		30.7336		254	1.99914	1.99904	1.6605e-05		3.19854		254	1.99996	1.99994	4.96261e-07		0.319992		254	
-8.64071	9.83032	1.9601	1.96015	0.00317998		31.3652		254	1.99966	1.99967	2.21284e-06		3.19947		254	1.99995	1.99995	5.05939e-07		0.319992		254	
-6.60573	-6.65822	2.00003	1.99996	2.27452e-09		32		254	2.00003	1.99996	2.27452e-08		3.2		254	2.00003	1.99996	2.27452e-07		0.32		254	
