0.5	917.551	24.3547	200	55.1101	3.72114	0.0284515	4286	0
0.51	485.165	17.4221	1000	10558.3	682930	2.6397e-09	651	0
0.52	852.925	22.808	469163	1099.25	3.47296e+06	2320.2	20001	-2
0.53	897.653	40.8054	200	18.9375	0.4394	2.0405	459	0
0.54	742.595	44.2906	200	18.9366	0.43936	2.04088	446	0
0.55	983.007	11.3099	200	-13913.9	237200	7.00209e-12	788	0
0.56	946.434	33.6726	200	18.9366	0.43936	2.04088	280	0
0.57	518.052	32.0502	200	18.9366	0.43936	2.04087	280	0
0.58	300.027	32.2663	200	18.9366	0.43936	2.04088	280	0
0.59	624.622	14.6901	-257322	18687	-5.50477e+08	-0.00458367	20001	-2
0.6	506.845	24.0324	200	18.9366	0.43936	2.04088	280	0
0.61	296.585	25.4021	200	18.9366	0.43936	2.04088	446	0
0.62	681.46	19.0689	200	18.9366	0.43936	2.04088	280	0
0.63	291.067	46.1901	200	18.9366	0.43936	2.04088	280	0
0.64	569.64	35.6038	200	18.9366	0.43936	2.04088	280	0
0.65	308.451	22.8629	200	18.9366	0.43936	2.04088	280	0
0.66	970.043	21.7582	200	31.4392	1.21104	0.268623	20001	-2
0.67	586.877	10.9058	203553	1427.82	2.5422e+06	66.5699	20001	-2
0.68	682.095	18.3279	200	18.9366	0.43936	2.04088	446	0
0.69	235.206	10.4785	200	-23145.5	656369	9.14453e-13	1132	0
0.7	906.027	43.8243	200	18.9366	0.43936	2.04088	446	0
0.71	230.738	21.8131	200	18.9366	0.43936	2.04088	280	0
0.72	418.854	43.032	200	18.9366	0.43936	2.04088	280	0
0.73	205.371	32.2517	200	18.9366	0.43936	2.04088	280	0
0.74	452.449	20.3409	200	18.9366	0.43936	2.04088	280	0
0.75	946.214	26.1687	200	18.9786	0.441308	2.02289	20001	-2
0.76	997.754	19.0823	200	18.9366	0.43936	2.04088	280	0
0.77	935.081	49.0442	200	18.9366	0.43936	2.04088	280	0
0.78	260.744	28.1329	200	18.9366	0.43936	2.04088	280	0
0.79	452.156	16.9143	-1.61748e+06	16033.7	-2.54737e+09	-2.10049	20001	-2
0.8	595.178	37.0418	200	18.9366	0.43936	2.04088	446	0
0.81	768.694	22.4821	-7.03196e-07	-27.3232	-3.21607e-09	-2.04662e-26	1622	0
0.82	636.341	40.9177	200	18.9366	0.43936	2.04088	446	0
0.83	753.581	29.0924	200	18.9366	0.43936	2.04088	280	0
0.84	961.937	16.3259	199.98	18.936	0.439287	2.04054	20001	-2
0.85	819.379	23.8701	200	51.0523	3.19334	0.0386339	2764	0
0.86	604.212	29.4696	342.121	22.6475	1.07499	4.99343	612	0
0.87	532.017	41.2412	200	18.9366	0.43936	2.04088	446	0
0.88	538.707	17.8603	200	18.9602	0.440455	2.03074	446	0
0.89	609.827	48.0883	200	18.9366	0.43936	2.04088	280	0
0.9	274.66	46.7785	200	18.9366	0.43936	2.04087	280	0
0.91	436.409	21.807	200	18.9366	0.43936	2.04088	280	0
0.92	471.834	21.7325	200	27.1482	0.90302	0.483128	1054	0
0.93	212.793	12.5001	8.40154e+07	-3.4148e+06	6.0017e+15	0.000143072	20014	-2
0.94	908.933	18.1961	200	18.9413	0.439578	2.03885	446	0
0.95	473.544	40.5539	200	18.9366	0.43936	2.04088	280	0
0.96	328.715	49.8535	200	18.9366	0.43936	2.04088	280	0
0.97	891.818	20.8658	200	177.578	38.6363	0.000263917	3434	0
0.98	284.622	36.606	200	18.9366	0.43936	2.04088	280	0
0.99	698.746	44.9608	200	18.9366	0.43936	2.04088	280	0
1	313.7	33.6116	200	18.9366	0.43936	2.04088	280	0
