2.24816e-13	-7.15717e-18	10	0	
2.2358e-13	-7.15717e-18	10	0	
62.7482	-0.921148	12	-1	
0	-7.15717e-18	9	0	
2.17571e-13	-7.15717e-18	8	0	
62.7482	-0.921148	12	-1	
2.54709e-13	-7.15717e-18	23	0	
2.90775e-13	-7.15717e-18	27	0	
0	-7.15717e-18	9	0	
62.7482	-0.921148	15	0	
2.25775e-13	-7.15717e-18	16	0	
2.35321e-13	-7.15717e-18	14	0	
2.23243e-13	-7.15717e-18	14	0	
62.7482	-0.921148	12	0	
2.10075e-13	-7.15717e-18	14	0	
0	-7.15717e-18	9	0	
0	-7.15717e-18	9	0	
62.7482	-0.921148	17	-1	
2.68593e-13	-7.15717e-18	12	0	
2.24853e-13	-7.15717e-18	9	0	
2.23365e-13	-7.15717e-18	14	0	
2.65439e-13	-7.15717e-18	13	0	
62.7482	-0.921148	18	-1	
2.21745e-13	-7.15717e-18	21	0	
2.75764e-13	-7.15717e-18	28	0	
62.7481	-0.921148	12	-1	
0	-7.15717e-18	4	0	
2.27995e-13	-7.15717e-18	9	0	
0	-7.15717e-18	9	0	
0	-7.15717e-18	4	0	
0	-7.15717e-18	9	0	
2.2314e-13	-7.15717e-18	14	0	
8.97991e-14	-7.15717e-18	9	0	
2.21143e-13	-7.15717e-18	20	0	
nan	nan	3	-1	
2.16114e-13	-7.15717e-18	8	0	
2.59584e-13	-7.15717e-18	20	0	
2.24849e-13	-7.15717e-18	8	0	
0	-7.15717e-18	9	0	
4.27627e-13	-7.15717e-18	17	0	
nan	nan	3	-1	
0	-7.15717e-18	5	-1	
2.24107e-13	-7.15717e-18	12	0	
2.2485e-13	-7.15717e-18	8	0	
0	-7.15717e-18	9	0	
2.18223e-13	-7.15717e-18	14	0	
2.00398e-13	-7.15717e-18	25	0	
2.22142e-13	-7.15717e-18	16	0	
-3.10315e-14	-7.15717e-18	9	0	
2.00572e-13	-7.15717e-18	26	0	
0	-7.15717e-18	9	0	
62.7482	-0.921148	13	0	
0	-7.15717e-18	4	0	
nan	nan	3	-1	
2.2305e-13	-7.15717e-18	8	0	
2.24865e-13	-7.15717e-18	9	-1	
62.7482	-0.921148	12	-1	
3.46439e-13	-7.15717e-18	10	0	
2.24849e-13	-7.15717e-18	7	0	
2.25551e-13	-7.15717e-18	18	0	
2.03619e-13	-7.15717e-18	28	0	
2.32203e-13	-7.15717e-18	11	0	
2.52174e-13	-7.15717e-18	24	0	
2.23257e-13	-7.15717e-18	12	0	
0	-7.15717e-18	9	0	
62.7482	-0.921148	18	-1	
2.18434e-13	-7.15717e-18	10	0	
2.42454e-13	-7.15717e-18	24	0	
2.12199e-12	-7.15717e-18	15	0	
0	-7.15717e-18	4	0	
0	-7.15717e-18	9	0	
8.84885e-15	-7.15717e-18	7	-1	
2.17031e-13	-7.15717e-18	26	0	
2.90294e-13	-7.15717e-18	15	0	
2.20732e-13	-7.15717e-18	34	0	
2.24467e-13	-7.15717e-18	8	0	
2.10829e-13	-7.15717e-18	9	0	
2.28586e-13	-7.15717e-18	9	0	
2.25218e-13	-7.15717e-18	8	0	
2.63465e-13	-7.15717e-18	16	0	
2.41994e-13	-7.15717e-18	19	0	
2.24852e-13	-7.15717e-18	8	0	
2.28972e-13	-7.15717e-18	25	0	
2.63565e-13	-7.15717e-18	29	0	
62.7484	-0.921148	13	-1	
nan	nan	3	-1	
62.7482	-0.921148	12	-1	
2.58977e-13	-7.15717e-18	18	0	
2.32271e-13	-7.15717e-18	8	0	
2.24849e-13	-7.15717e-18	7	0	
62.7482	-0.921148	14	-1	
0	-7.15717e-18	4	0	
0	-7.15717e-18	4	0	
62.7482	-0.921148	9	0	
2.2722e-13	-7.15717e-18	8	0	
0	-7.15717e-18	4	0	
2.40374e-13	-7.15717e-18	8	0	
2.1898e-13	-7.15717e-18	20	0	
62.7482	-0.921148	12	-1	
nan	nan	3	-1	
