62.7482	-0.921148	70	0	
62.7482	-0.921148	70	0	
62.7482	-0.921148	60	0	
-1.55717e-06	4.13387e-17	60	0	
62.7482	-0.921148	70	0	
62.7482	-0.921148	60	0	
-6.50272e-06	8.38549e-16	70	0	
-1.49006e-07	-6.71311e-18	70	0	
-4.70625e-06	4.35818e-16	60	0	
-3.16042e-06	1.92608e-16	70	0	
-4.55577e-06	4.07943e-16	70	0	
62.7482	-0.921148	70	0	
7.1376e-07	3.03191e-18	70	0	
62.7482	-0.921148	60	0	
62.7482	-0.921148	70	0	
-3.08125e-06	1.82725e-16	70	0	
4.49873e-06	3.97614e-16	60	0	
3.46826e-06	2.33419e-16	70	0	
4.94685e-06	4.82269e-16	70	0	
3.44355e-06	2.30004e-16	70	0	
6.0921e-07	2.65563e-19	70	0	
62.7482	-0.921148	70	0	
3.42052e-06	2.26842e-16	70	0	
-6.00383e-06	7.13763e-16	70	0	
8.01686e-07	5.69684e-18	70	0	
62.7482	-0.921148	60	0	
1.36426e-06	3.00671e-17	70	0	
62.7482	-0.921148	70	0	
-4.84001e-06	4.61357e-16	60	0	
-4.49963e-06	3.97776e-16	70	0	
4.07467e-06	3.24901e-16	60	0	
-3.52115e-06	2.40812e-16	70	0	
-3.05738e-06	1.79794e-16	70	0	
-5.33718e-06	5.62553e-16	70	0	
62.7482	-0.921148	60	0	
-2.58811e-06	1.26809e-16	70	0	
9.61539e-07	1.1334e-17	70	0	
1.99928e-06	7.27855e-17	60	0	
62.7482	-0.921148	70	0	
5.31216e-06	5.57224e-16	70	0	
62.7482	-0.921148	60	0	
62.7482	-0.921148	70	0	
62.7482	-0.921148	70	0	
-3.07926e-08	-7.1382e-18	60	0	
-2.72874e-06	1.41763e-16	60	0	
-4.56245e-07	-2.99397e-18	70	0	
3.28703e-06	2.08934e-16	70	0	
2.01429e-06	7.39901e-17	70	0	
3.18438e-06	1.95648e-16	60	0	
5.29585e-06	5.53764e-16	70	0	
3.13926e-06	1.89942e-16	60	0	
62.7482	-0.921148	60	0	
62.7482	-0.921148	70	0	
62.7482	-0.921148	60	0	
62.7482	-0.921148	70	0	
4.51677e-06	4.00868e-16	60	0	
62.7482	-0.921148	60	0	
62.7482	-0.921148	70	0	
-1.46401e-06	3.57093e-17	60	0	
-4.94926e-06	4.82747e-16	70	0	
-4.82924e-06	4.59273e-16	70	0	
9.17717e-07	9.68693e-18	70	0	
-2.57754e-06	1.25717e-16	70	0	
4.20593e-06	3.4664e-16	70	0	
4.12723e-06	3.33524e-16	60	0	
-2.78996e-06	1.48521e-16	70	0	
2.58146e-06	1.26122e-16	70	0	
1.3468e-06	2.91204e-17	70	0	
6.40149e-06	8.12424e-16	70	0	
62.7482	-0.921148	70	0	
5.55888e-06	6.10865e-16	60	0	
-3.32903e-06	2.14492e-16	70	0	
4.75006e-06	4.44105e-16	70	0	
2.04905e-06	7.68146e-17	70	0	
3.79497e-06	2.80879e-16	70	0	
-4.39381e-06	3.78955e-16	70	0	
4.4718e-07	-3.15778e-18	70	0	
62.7482	-0.921148	70	0	
2.34389e-06	1.0272e-16	70	0	
7.70568e-07	4.71834e-18	70	0	
-5.99477e-06	7.11588e-16	70	0	
-2.06852e-06	7.84184e-17	60	0	
-5.44171e-07	-1.23473e-18	70	0	
5.09732e-06	5.12497e-16	70	0	
62.7482	-0.921148	60	0	
62.7482	-0.921148	60	0	
62.7482	-0.921148	60	0	
-4.50802e-06	3.99289e-16	70	0	
-3.97385e-06	3.08672e-16	60	0	
-4.02504e-06	3.16863e-16	60	0	
62.7482	-0.921148	60	0	
4.40197e-06	3.80389e-16	70	0	
-6.89855e-06	9.44643e-16	70	0	
62.7482	-0.921148	52	0	
4.46452e-06	3.91481e-16	70	0	
62.7482	-0.921148	70	0	
4.86708e-06	4.66612e-16	60	0	
-2.45751e-06	1.1363e-16	70	0	
62.7482	-0.921148	60	0	
62.7482	-0.921148	60	0	
