-68.8223	-66.8223	269.178	4	
-66.9912	-64.9912	271.009	14	
68.6819	42.6819	68.6819	14	
8.78018	-17.2198	8.78018	16	
-64.6168	-62.6168	273.383	13	
50.2731	50.2731	76.2731	11	
-84.8811	-82.8811	253.119	16	
-88.8913	-86.8913	249.109	27	
-5.58184	-5.58184	20.4182	30	
-97.9736	-95.9736	240.026	13	
92.4619	-245.538	90.4619	20	
-76.1406	-74.1406	261.859	20	
94.1465	-243.853	92.1465	19	
72.1671	46.1671	72.1671	18	
-75.4753	-73.4753	262.525	16	
-50.9384	-48.9384	287.062	18	
7.828	-18.172	7.828	13	
-97.3205	-95.3205	240.68	13	
99.8657	-238.134	97.8657	22	
77.459	-260.541	75.459	17	
94.2259	-243.774	92.2259	14	
-75.5058	-73.5058	262.494	18	
-95.6603	-93.6603	242.34	17	
-84.4478	-82.4478	253.552	22	
41.3007	-296.699	39.3007	26	
51.1032	51.1032	77.1032	31	
-34.8247	-32.8247	303.175	16	
-21.2683	-19.2683	316.732	8	
12.0151	-13.9849	12.0151	13	
-33.6222	-31.6222	304.378	13	
12.418	-13.582	12.418	8	
31.5897	-306.41	29.5897	14	
-51.7685	-49.7685	286.231	18	
37.8399	-300.16	35.8399	14	
64.3727	38.3727	64.3727	24	
-43.1928	-41.1928	294.807	7	
89.0866	-248.913	87.0866	13	
-13.5655	-13.5655	12.4345	23	
-56.9689	-54.9689	281.031	12	
33.8176	-304.182	31.8176	14	
60.0879	60.0879	86.0879	20	
44.3098	46.3098	382.31	7	
-74.1203	-72.1203	263.88	9	
8.40785	-17.5922	8.40785	16	
-10.8371	-10.8371	15.1629	11	
31.6996	-306.3	29.6996	14	
40.2264	-297.774	38.2264	19	
34.6965	-303.304	32.6965	30	
5.90533	-20.0947	5.90533	20	
84.1731	-253.827	82.1731	14	
6.39363	-19.6064	6.39363	30	
70.513	44.513	70.513	13	
-19.7668	-17.7668	318.233	17	
61.5528	61.5528	87.5528	7	
-63.9821	-61.9821	274.018	7	
7.63268	-18.3673	7.63268	12	
56.8407	56.8407	82.8407	12	
-30.2713	-28.2713	307.729	16	
-8.37733	-8.37733	17.6227	13	
-82.0002	-80.0002	256	11	
41.5143	-296.486	39.5143	23	
26.5969	-311.403	24.5969	33	
-86.2362	-84.2362	251.764	15	
97.1801	-240.82	95.1801	29	
-4.30006	-4.30006	21.6999	15	
-96.6308	-94.6308	241.369	13	
22.0862	-315.914	20.0862	23	
86.3582	-251.642	84.3582	15	
95.5138	-242.486	93.5138	29	
-27.4148	-25.4148	310.585	19	
-3.64696	-3.64696	22.353	7	
-45.8785	-43.8785	292.122	13	
-88.5495	-86.5495	249.451	11	
93.9451	-244.055	91.9451	31	
43.9009	-294.099	41.9009	20	
19.2602	-318.74	17.2602	39	
-34.9406	-32.9406	303.059	12	
-30.6864	-28.6864	307.314	13	
-40.4401	-38.4401	297.56	13	
95.7274	-242.273	93.7274	13	
-81.2067	-79.2067	256.793	20	
-1.83416	-1.83416	24.1658	22	
84.5454	-253.455	82.5454	13	
41.2885	-296.712	39.2885	30	
55.3392	55.3392	81.3392	32	
64.5436	38.5436	64.5436	17	
70.2811	44.2811	70.2811	7	
90.8017	-247.198	88.8017	17	
2.63985	-23.3601	2.63985	22	
-12.9551	-12.9551	13.0449	11	
53.6607	53.6607	79.6607	10	
-44.438	-42.438	293.562	18	
-39.1095	-37.1095	298.891	8	
62.8712	60.8712	64.8712	7	
-50.1694	-48.1694	287.831	13	
-30.076	-28.076	307.924	12	
-12.3081	-12.3081	13.6919	7	
37.2784	-300.722	35.2784	13	
68.8284	42.8284	68.8284	24	
66.3991	40.3991	66.3991	16	
