62.7482	-0.921148	70	0	
-4.76783e-06	4.47487e-16	60	0	
2.03598e-06	7.57474e-17	70	0	
62.7482	-0.921148	70	0	
2.41138e-06	1.09138e-16	60	0	
62.7482	-0.921148	70	0	
-2.45636e-06	1.13517e-16	70	0	
-5.74276e-06	6.52428e-16	70	0	
-3.52115e-06	2.40812e-16	70	0	
-4.78367e-06	4.50513e-16	70	0	
4.64401e-06	4.24179e-16	70	0	
5.05465e-06	5.03832e-16	70	0	
62.7482	-0.921148	60	0	
62.7482	-0.921148	70	0	
-6.52991e-06	8.45638e-16	70	0	
-6.56952e-07	1.47457e-18	70	0	
62.7482	-0.921148	60	0	
62.7482	-0.921148	60	0	
4.169e-06	3.40453e-16	70	0	
62.7482	-0.921148	52	0	
4.45545e-06	3.89864e-16	70	0	
-8.94993e-07	8.8631e-18	70	0	
62.7482	-0.921148	70	0	
62.7482	-0.921148	60	0	
-2.90291e-06	1.6138e-16	70	0	
62.7482	-0.921148	70	0	
-3.91366e-06	2.99177e-16	70	0	
-5.04384e-06	5.01649e-16	70	0	
62.7482	-0.921148	60	0	
-1.59484e-06	4.37129e-17	60	0	
-4.6531e-07	-2.82689e-18	70	0	
-5.827e-06	6.71921e-16	70	0	
-5.3606e-07	-1.40995e-18	60	0	
62.7482	-0.921148	60	0	
62.7482	-0.921148	52	0	
1.98254e-07	-6.37107e-18	70	0	
-2.75874e-06	1.45056e-16	60	0	
-2.94528e-06	1.66336e-16	60	0	
62.7482	-0.921148	70	0	
62.7482	-0.921148	70	0	
3.0355e-06	1.77129e-16	60	0	
2.41369e-06	1.09361e-16	70	0	
-1.27003e-06	2.51021e-17	60	0	
62.7482	-0.921148	70	0	
62.7482	-0.921148	70	0	
1.43829e-06	3.42165e-17	70	0	
-4.68419e-06	4.31675e-16	70	0	
-3.64842e-06	2.59062e-16	70	0	
62.7482	-0.921148	60	0	
3.88072e-06	2.94043e-16	70	0	
-3.46192e-06	2.32541e-16	70	0	
62.7482	-0.921148	70	0	
62.7482	-0.921148	60	0	
-4.81594e-06	4.56708e-16	70	0	
6.80548e-06	9.19134e-16	70	0	
-3.41877e-06	2.26603e-16	70	0	
6.39816e-06	8.11573e-16	70	0	
62.7482	-0.921148	70	0	
-1.21432e-06	2.23342e-17	60	0	
3.36952e-06	2.19917e-16	70	0	
62.7482	-0.921148	70	0	
2.05499e-06	7.73022e-17	60	0	
62.7482	-0.921148	60	0	
2.73375e-06	1.42311e-16	70	0	
6.1495e-07	4.06107e-19	70	0	
3.53662e-06	2.42997e-16	70	0	
5.5542e-06	6.09826e-16	70	0	
-1.29332e-06	2.62964e-17	70	0	
-2.57904e-06	1.25872e-16	70	0	
3.67471e-06	2.62912e-16	70	0	
-1.70179e-06	5.07643e-17	70	0	
-4.05115e-06	3.21078e-16	70	0	
-4.29892e-06	3.62458e-16	70	0	
-4.24279e-06	3.52868e-16	70	0	
62.7482	-0.921148	70	0	
1.53777e-06	4.01378e-17	70	0	
62.7482	-0.921148	70	0	
62.7482	-0.921148	60	0	
62.7482	-0.921148	60	0	
-4.28261e-06	3.59658e-16	70	0	
5.67208e-07	-7.22678e-19	70	0	
3.01138e-06	1.7421e-16	60	0	
-7.30072e-07	3.50295e-18	70	0	
-3.93753e-06	3.02926e-16	70	0	
62.7482	-0.921148	70	0	
-4.92269e-07	-2.31059e-18	70	0	
-5.76273e-07	-5.15345e-19	70	0	
5.93796e-06	6.9803e-16	70	0	
4.648e-06	4.24921e-16	70	0	
62.7482	-0.921148	70	0	
7.37632e-07	3.72484e-18	70	0	
62.7482	-0.921148	60	0	
62.7482	-0.921148	70	0	
3.43301e-07	-4.80006e-18	70	0	
3.14404e-06	1.90542e-16	70	0	
62.7482	-0.921148	70	0	
5.26684e-06	5.47634e-16	70	0	
62.7482	-0.921148	60	0	
62.7482	-0.921148	70	0	
-3.89224e-07	-4.12725e-18	70	0	
