2.31371e-13	-7.15717e-18	25	0	
0	-7.15717e-18	4	0	
0	-7.15717e-18	9	0	
62.7482	-0.921148	12	-1	
2.22535e-13	-7.15717e-18	27	0	
2.31047e-14	-7.15717e-18	9	0	
62.7482	-0.921148	12	-1	
2.2868e-13	-7.15717e-18	8	0	
62.7482	-0.921148	13	-1	
2.16875e-13	-7.15717e-18	8	0	
0	-7.15717e-18	4	0	
2.25271e-13	-7.15717e-18	8	0	
2.48317e-13	-7.15717e-18	26	0	
0	-7.15717e-18	9	0	
62.7482	-0.921148	13	-1	
0	-7.15717e-18	4	0	
62.7482	-0.921148	14	-1	
2.24842e-13	-7.15717e-18	8	0	
nan	nan	3	-1	
2.24944e-13	-7.15717e-18	7	0	
2.24849e-13	-7.15717e-18	7	0	
nan	nan	3	-1	
62.7482	-0.921148	9	-1	
62.7482	-0.921148	15	-1	
62.7482	-0.921148	12	-1	
2.21965e-13	-7.15717e-18	12	0	
2.57201e-13	-7.15717e-18	9	0	
-6.48269e-13	-7.15717e-18	9	0	
2.33223e-13	-7.15717e-18	8	0	
0	-7.15717e-18	4	0	
2.22755e-13	-7.15717e-18	8	0	
2.58331e-13	-7.15717e-18	9	0	
2.23492e-13	-7.15717e-18	8	0	
0	-7.15717e-18	4	0	
2.56926e-13	-7.15717e-18	23	0	
2.26853e-13	-7.15717e-18	8	0	
nan	nan	3	-1	
0	-7.15717e-18	4	0	
2.27681e-13	-7.15717e-18	8	0	
2.2403e-13	-7.15717e-18	8	0	
2.21346e-13	-7.15717e-18	8	0	
3.59136e-13	-7.15717e-18	9	0	
0	-7.15717e-18	4	0	
nan	nan	3	-1	
0	-7.15717e-18	4	0	
2.24848e-13	-7.15717e-18	8	0	
4.53652e-13	-7.15717e-18	11	0	
2.3374e-13	-7.15717e-18	13	0	
-4.0916e-14	-7.15717e-18	9	0	
2.32982e-13	-7.15717e-18	8	0	
0	-7.15717e-18	4	0	
0	-7.15717e-18	4	0	
2.24854e-13	-7.15717e-18	8	0	
0	-7.15717e-18	4	0	
2.05924e-13	-7.15717e-18	12	0	
-9.65276e-14	-7.15717e-18	9	0	
62.7482	-0.921148	13	-1	
2.08367e-13	-7.15717e-18	27	0	
nan	nan	3	-1	
62.7482	-0.921148	14	-1	
2.3264e-13	-7.15717e-18	8	0	
3.14867e-13	-7.15717e-18	9	0	
nan	nan	3	-1	
2.62362e-13	-7.15717e-18	10	0	
3.33305e-13	-7.15717e-18	7	0	
2.24912e-13	-7.15717e-18	8	0	
nan	nan	3	-1	
2.25051e-13	-7.15717e-18	34	0	
2.4877e-13	-7.15717e-18	9	0	
62.7479	-0.921148	15	-1	
0	-7.15717e-18	9	0	
2.51858e-13	-7.15717e-18	22	0	
-1.89015e-14	-7.15717e-18	11	0	
2.24849e-13	-7.15717e-18	7	0	
2.05794e-13	-7.15717e-18	12	0	
2.27116e-13	-7.15717e-18	8	0	
0	-7.15717e-18	4	0	
0	-7.15717e-18	4	0	
0	-7.15717e-18	9	0	
2.23314e-13	-7.15717e-18	8	0	
62.7482	-0.921148	14	-1	
nan	nan	3	-1	
2.04715e-13	-7.15717e-18	9	0	
0	-7.15717e-18	9	0	
4.34613e-13	-7.15717e-18	9	0	
2.2485e-13	-7.15717e-18	8	0	
0	-7.15717e-18	4	0	
2.21973e-13	-7.15717e-18	12	0	
0	-7.15717e-18	5	-1	
0	-7.15717e-18	9	0	
2.56183e-13	-7.15717e-18	10	0	
1.36722e-13	-7.15717e-18	11	0	
2.39532e-13	-7.15717e-18	8	0	
0	-7.15717e-18	4	0	
2.14608e-13	-7.15717e-18	9	0	
2.58818e-13	-7.15717e-18	10	0	
0	-7.15717e-18	4	0	
0	-7.15717e-18	4	0	
0	-7.15717e-18	4	0	
2.27091e-13	-7.15717e-18	8	0	
