-0.812006	-0.457259	-4.61761e-07	0.774716	0.619837	257	0	-0.062006	-0.832259	0.84468	25	0
-0.872616	0.722648	5.49599e-07	5.95788e-07	2.09213e-11	240	1	0.000265855	0.774806	0.61984	127	0
-0.998108	-0.367779	5.77438e-08	2.20381e-07	1.65246e-12	225	1	0.800107	0.792568	1.27004	55	0
0.347209	0.35258	0.774716	0.774716	1.23967	199	0	-0.072386	-0.847912	0.951463	29	0
0.982727	0.863399	-5.27145e-07	-3.5403e-07	1.28395e-11	228	1	0.777052	-0.0118527	0.624478	89	0
-0.221961	0.753533	-9.79956e-08	5.84641e-07	1.11897e-11	235	1	0.000294104	0.774554	0.619841	127	0
-0.500107	0.749443	0.774716	-4.93834e-07	0.619837	217	0	0.249893	0.749443	2.08382	23	0
0.0141301	-0.258217	-5.22459e-07	2.26071e-07	1.03193e-11	225	1	-0.118452	-0.7658	1.03876	27	0
-0.69158	-0.586657	-6.01347e-07	-2.60385e-07	1.36737e-11	201	1	-0.00591123	0.776647	0.621066	79	0
0.523179	0.403546	7.07361e-07	3.94325e-07	2.0884e-11	243	1	0.523179	0.0285463	1.86697	23	0
-0.317484	0.436018	-6.28938e-07	-5.22066e-07	2.12745e-11	225	1	-0.317484	0.0610179	2.01442	23	0
-0.647145	-0.77459	-1.98974e-07	2.03238e-07	2.57616e-12	225	1	0.00569439	0.00456745	0.00169658	75	0
0.272256	0.535813	0.774716	-3.37571e-07	0.619837	243	0	0.0733818	0.0945222	0.438992	31	0
0.341105	-0.285684	0.774716	-6.12145e-07	0.619837	191	0	-0.0071788	0.00518256	0.00249573	51	0
0.495651	0.643239	3.4412e-07	5.56599e-07	1.36355e-11	251	1	0.815734	0.775821	1.29292	29	0
0.142613	0.567186	-4.16168e-07	1.43021e-07	6.16618e-12	218	1	0.0018127	-0.00425517	0.000681132	49	0
-0.721915	-0.0675375	-5.73436e-07	-1.53731e-07	1.12232e-11	218	1	-9.00279e-05	-1.50535e-05	2.653e-07	211	0
0.38432	0.454939	-1.92426e-07	-4.21465e-07	6.8352e-12	234	1	0.0106259	-0.781728	0.624972	53	0
0.952025	-0.627674	-5.10409e-07	-8.16096e-08	8.50764e-12	236	1	0.774805	-0.796685	1.25488	39	0
-0.737541	0.481246	-5.7345e-07	-5.72315e-07	2.09011e-11	201	1	-0.059294	-0.066981	0.249704	29	0
0.128941	0.359233	1.20261e-07	0.774715	0.619837	218	0	0.0295038	0.017379	0.0372011	33	0
-0.106601	0.380291	5.61488e-07	-3.15364e-07	1.32059e-11	245	1	-0.106601	0.00529115	0.342742	23	0
-0.642689	0.994934	-5.39834e-07	0.774715	0.619837	233	0	-0.0333841	-0.808565	0.69133	29	0
-0.269387	-0.485031	-1.14804e-07	0.774716	0.619837	224	0	0.00055834	-0.00605806	0.00117834	79	0
0.377606	-0.42906	5.56351e-07	0.774716	0.619837	199	0	-0.0242967	-1.50453	2.55053	47	0
0.361126	0.738639	0.774715	6.06979e-07	0.619837	210	0	0.0177314	0.00427977	0.0105789	53	0
0.787347	-0.176855	6.62904e-07	-6.28807e-07	2.65836e-11	219	1	0.787347	-0.176855	1.47534	21	0
-0.00711081	0.181982	2.59832e-07	-6.45237e-07	1.54068e-11	200	1	-0.0402564	-0.0386638	0.0984361	31	0
0.929075	-0.48265	6.96563e-07	0.774715	0.619837	216	0	0.929075	-0.7639	1.95797	27	0
-0.05356	-0.970702	-2.0401e-07	-5.95774e-08	1.4384e-12	267	1	0.0264606	-0.750057	0.660753	33	0
0.813837	0.930418	5.17642e-07	2.60706e-07	1.06968e-11	242	1	0.00692726	0.0152196	0.00889504	63	0
-0.537523	0.344584	-6.68259e-07	0.774716	0.619837	250	0	0.012198	0.782054	0.626259	59	0
-0.108615	0.787896	5.00019e-07	6.79668e-07	2.26708e-11	226	1	-0.0110794	0.0150948	0.0111536	81	0
0.138829	-0.989074	4.22018e-07	-1.43414e-07	6.32605e-12	233	1	0.138829	-0.989074	2.44967	21	0
-0.518357	0.221168	3.93467e-07	5.50618e-07	1.45839e-11	234	1	-0.00496754	0.788296	0.626418	85	0
0.308512	-0.153233	0.774715	9.20582e-08	0.619837	226	0	0.308512	-0.153233	2.51232	21	0
0.677847	0.307169	1.82239e-07	0.774716	0.619837	216	0	0.744138	-0.0403725	0.699935	31	0
0.671987	-0.0411695	3.4198e-09	6.50956e-07	1.34934e-11	244	1	0.859487	-0.0411695	0.899407	25	0
-0.464766	-0.24839	0.774716	-4.27708e-07	0.619837	240	0	0.027365	-0.00659821	0.0251423	49	0
-0.504685	0.397259	0.774716	6.79304e-07	0.619837	242	0	0.759133	0.797034	1.26289	39	0
0.357891	0.280435	0.774716	0.774716	1.23967	223	0	-0.028328	-0.816344	0.700097	37	0
0.68804	-0.827021	-4.60364e-07	5.10526e-07	1.5048e-11	232	1	0.783095	-0.0342373	0.659147	115	0
