1.16156e-06;1.9827e-17;60;
4.70208e-06;4.35035e-16;52;
62.7482;-0.921148;72;
62.7482;-0.921148;60;
-3.6632e-06;2.61224e-16;72;
5.44025e-06;5.84769e-16;72;
5.1524e-06;5.23787e-16;72;
62.7482;-0.921148;72;
62.7482;-0.921148;60;
62.7482;-0.921148;60;
5.98609e-06;7.09508e-16;72;
2.24715e-06;9.38365e-17;54;
2.43448e-06;1.11376e-16;72;
5.55704e-06;6.10457e-16;72;
5.91488e-06;6.92558e-16;60;
62.7482;-0.921148;60;
62.7482;-0.921148;72;
62.7482;-0.921148;52;
62.7482;-0.921148;72;
62.7482;-0.921148;60;
-2.93821e-06;1.65505e-16;72;
2.77581e-06;1.46945e-16;60;
3.82909e-06;2.86082e-16;60;
-3.67745e-06;2.63315e-16;72;
62.7482;-0.921148;72;
62.7482;-0.921148;72;
62.7482;-0.921148;72;
62.7482;-0.921148;60;
2.39365e-06;1.07434e-16;72;
62.7482;-0.921148;52;
62.7482;-0.921148;60;
2.50546e-07;-5.9017e-18;72;
62.7482;-0.921148;72;
-3.94497e-06;3.04098e-16;72;
1.94651e-06;6.86207e-17;72;
62.7482;-0.921148;72;
-5.18834e-06;5.3122e-16;72;
-1.59102e-06;4.34697e-17;72;
-5.61664e-06;6.23777e-16;52;
-2.49859e-06;1.17702e-16;72;
62.7482;-0.921148;60;
3.83947e-06;2.87673e-16;72;
62.7482;-0.921148;72;
62.7482;-0.921148;54;
3.4931e-06;2.36878e-16;54;
-2.92149e-06;1.63544e-16;72;
62.7482;-0.921148;60;
-5.58505e-06;6.16699e-16;72;
-3.44006e-06;2.29523e-16;54;
-5.67062e-06;6.35963e-16;72;
-5.94359e-06;6.99367e-16;72;
62.7482;-0.921148;72;
3.3511e-06;2.1744e-16;72;
62.7482;-0.921148;72;
62.7482;-0.921148;72;
62.7482;-0.921148;72;
4.01595e-07;-3.93159e-18;72;
8.82104e-08;-7.00155e-18;72;
4.61592e-06;4.18978e-16;72;
-1.98205e-06;7.14132e-17;72;
-7.28909e-07;3.46901e-18;72;
4.12835e-06;3.33709e-16;72;
-2.67358e-06;1.35803e-16;72;
62.7482;-0.921148;72;
62.7482;-0.921148;72;
62.7482;-0.921148;54;
62.7482;-0.921148;72;
62.7482;-0.921148;60;
62.7482;-0.921148;60;
-2.48899e-06;1.16744e-16;72;
62.7482;-0.921148;72;
62.7482;-0.921148;72;
62.7482;-0.921148;60;
6.41162e-06;8.15021e-16;72;
-5.50334e-06;5.98579e-16;54;
-3.78712e-06;2.79688e-16;60;
62.7482;-0.921148;72;
1.4595e-06;3.54457e-17;72;
62.7482;-0.921148;54;
62.7482;-0.921148;72;
-4.39791e-06;3.79675e-16;60;
-4.66843e-06;4.28728e-16;72;
62.7482;-0.921148;72;
62.7482;-0.921148;72;
-5.88703e-06;6.85984e-16;60;
62.7482;-0.921148;60;
62.7482;-0.921148;72;
2.54436e-06;1.22318e-16;60;
-1.50638e-06;3.82263e-17;60;
-4.51089e-06;3.99805e-16;60;
-7.12364e-09;-7.15615e-18;72;
62.7482;-0.921148;52;
-9.19102e-07;9.73782e-18;72;
-1.55076e-06;4.09398e-17;72;
62.7482;-0.921148;60;
5.49628e-06;5.97026e-16;72;
8.90127e-07;8.68933e-18;72;
2.80084e-07;-5.58823e-18;72;
-3.78599e-06;2.79518e-16;72;
3.3876e-07;-4.86201e-18;72;
