5.75304	-4.4084	1.00581	2.99419	6.74453e-05	67	66	1.00101	2.99901	2.01007e-06	26	25	1.01009	2.98428	0.000476053	241	120	120	
7.16544	-4.78195	1.00599	2.99401	7.18542e-05	68	67	1.00106	2.99897	2.19913e-06	26	25	1.01122	2.98584	0.000361017	247	123	123	
-5.40025	0.237129	0.99385	3.00615	7.56377e-05	55	54	0.998746	3.00126	3.1563e-06	23	22	0.983322	2.9928	0.00261044	233	116	116	
-1.23203	6.48854	0.993654	3.00635	8.05342e-05	59	58	0.998547	3.00147	4.2851e-06	23	22	0.989775	3.01598	0.000492512	211	105	105	
-5.52904	3.84136	0.99404	3.00596	7.10458e-05	62	61	0.998446	3.00147	4.61002e-06	24	23	0.982091	3.00231	0.0012996	231	115	115	
5.53209	-8.211	1.00609	2.99391	7.41535e-05	69	68	1.00141	2.99862	3.87893e-06	26	25	1.00707	2.98251	0.000790269	253	126	126	
6.82852	6.86941	1.00623	2.99377	7.76902e-05	49	48	1.00148	2.99846	4.59982e-06	21	20	1.01519	3.01008	0.00288677	233	116	116	
1.5006	-7.32658	1.00574	2.99426	6.59973e-05	66	65	1.00105	2.99895	2.19199e-06	26	25	1.00091	2.98121	0.0016328	247	123	123	
5.97278	-0.445875	1.00613	2.99387	7.50804e-05	63	62	1.00151	2.99859	4.31572e-06	24	23	1.01511	2.98953	0.000424243	227	113	113	
6.56789	7.669	1.00598	2.99402	7.14942e-05	42	41	1.00154	2.99853	4.53751e-06	19	18	1.01451	3.01217	0.00320477	233	116	116	
-8.31965	6.48183	0.993887	3.00611	7.47311e-05	67	66	0.99887	3.00115	2.60106e-06	26	25	0.983041	3.00634	0.000779163	247	123	123	
5.23423	-1.4774	1.00634	2.99366	8.0397e-05	63	62	1.00124	2.99872	3.17526e-06	24	23	1.01287	2.98639	0.000352971	227	113	113	
2.9783	7.77032	0.994172	3.00583	6.79246e-05	53	52	0.998534	3.00138	4.07717e-06	22	21	1.00701	3.01691	0.00262432	221	110	110	
-4.45051	5.85742	0.993954	3.00605	7.31185e-05	63	62	0.998406	3.00149	4.81344e-06	24	23	0.983434	3.00868	0.000598282	227	113	113	
3.67107	4.98398	1.00627	2.99373	7.86018e-05	39	38	1.00117	2.99889	2.61425e-06	19	18	1.01502	3.01116	0.00309228	203	101	101	
3.8847	7.36808	0.994174	3.00583	6.78871e-05	47	46	0.998831	3.00112	2.63579e-06	21	20	1.01023	3.01548	0.00298833	221	110	110	
0.254219	9.89563	0.993821	3.00618	7.63665e-05	62	61	0.998464	3.00162	5.01224e-06	24	23	0.998057	3.01797	0.00135387	233	116	116	
-8.85678	1.68126	0.993786	3.00621	7.7225e-05	63	62	0.998667	3.00125	3.37409e-06	25	24	0.982063	2.9976	0.00198173	247	123	123	
2.83547	4.22346	1.0062	2.9938	7.69918e-05	38	37	1.0015	2.99855	4.36558e-06	18	17	1.01556	3.01037	0.00303997	187	93	93	
6.04663	-8.99655	1.00593	2.99407	7.03943e-05	70	69	1.00152	2.99851	4.5115e-06	26	25	1.00711	2.98311	0.000718886	257	128	128	
9.68688	8.47407	1.00604	2.99396	7.28526e-05	54	53	1.00115	2.99886	2.62478e-06	23	22	1.01581	3.00996	0.00300525	247	123	123	
-8.88913	5.68529	0.993996	3.006	7.21036e-05	67	66	0.998861	3.00115	2.62917e-06	26	25	0.982005	3.00489	0.00103509	247	123	123	
6.0564	8.00531	1.00584	2.99416	6.82964e-05	15	14	1.00142	2.99841	4.64947e-06	12	11	1.01318	3.01304	0.00309338	233	116	116	
-3.05155	3.82183	0.993993	3.00601	7.21567e-05	58	57	0.9986	3.00141	3.93938e-06	23	22	0.981439	3.00376	0.00123436	211	105	105	
-2.13843	-5.55101	1.006	2.994	7.20958e-05	59	58	1.00125	2.99868	3.32518e-06	24	23	0.993672	2.98276	0.00255939	243	121	121	
-9.48912	9.02158	0.994253	3.00575	6.60643e-05	70	69	0.998622	3.00141	3.89994e-06	26	25	0.983635	3.00939	0.000550404	253	126	126	
-9.10764	-9.39634	1.0059	2.9941	6.95666e-05	51	50	1.00125	2.99881	2.98654e-06	22	21	0.988408	2.98578	0.00300097	265	132	132	
-7.09464	-0.542924	0.993767	3.00623	7.77107e-05	57	56	0.998876	3.00107	2.41601e-06	24	23	0.98282	2.99248	0.00279204	241	120	120	
-3.85662	-3.06803	1.00587	2.99413	6.90061e-05	45	44	1.00136	2.99862	3.75555e-06	20	19	0.988579	2.98573	0.00297435	237	118	118	
-7.59758	-8.66085	1.00575	2.99425	6.62285e-05	54	53	1.0011	2.9989	2.43609e-06	23	22	0.989074	2.98518	0.00298995	261	130	130	
-8.09198	7.78253	0.994037	3.00596	7.11052e-05	68	67	0.998824	3.0012	2.83527e-06	26	25	0.983455	3.0087	0.000595457	247	123	123	
8.27143	9.92431	1.00596	2.99404	7.10303e-05	33	32	1.00123	2.99867	3.3123e-06	17	16	1.01323	3.0126	0.00300306	247	123	123	
3.25297	-4.53536	1.00577	2.99423	6.65929e-05	65	64	1.00126	2.99867	3.39391e-06	25	24	1.0053	2.98228	0.000959401	237	118	118	
-8.95138	-8.81954	1.00594	2.99406	7.06446e-05	49	48	1.00147	2.99856	4.23913e-06	21	20	0.987986	2.98573	0.00311104	263	131	131	
9.50011	-9.69604	1.00598	2.99402	7.14365e-05	72	71	1.00123	2.99885	2.86513e-06	27	26	1.01026	2.98467	0.000442858	263	131	131	
-5.10727	7.26005	0.993888	3.00611	7.47041e-05	65	64	0.998768	3.00118	2.91543e-06	25	24	0.984881	3.01055	0.000423423	235	117	117	
0.343333	-5.21165	1.00611	2.99389	7.46488e-05	62	61	1.00109	2.99884	2.55127e-06	25	24	0.998533	2.98165	0.00190894	239	119	119	
7.61956	-1.1362	1.00634	2.99366	8.04069e-05	65	64	1.00133	2.99873	3.37712e-06	25	24	1.01557	2.99027	0.000473389	237	118	118	
-8.77621	-0.0473037	0.993954	3.00605	7.31071e-05	61	60	0.998381	3.00154	5.01138e-06	24	23	0.98221	2.99445	0.00252535	247	123	123	
-5.93616	7.66472	0.993845	3.00615	7.57666e-05	66	65	0.998602	3.00134	3.75477e-06	25	24	0.984504	3.01042	0.000451755	239	119	119	
-1.41758	2.10669	0.994013	3.00599	7.16818e-05	47	46	0.998897	3.00115	2.5608e-06	21	20	0.982427	2.99351	0.00266774	193	96	96	
-1.60741	-8.12128	1.0062	2.9938	7.67883e-05	63	62	1.00129	2.99863	3.55852e-06	25	24	0.995718	2.98174	0.00238531	251	125	125	
5.62609	8.04376	0.994192	3.00581	6.74746e-05	35	34	0.998455	3.00146	4.53808e-06	17	16	1.01269	3.01383	0.00316644	231	115	115	
0.975066	-1.85949	1.00596	2.99404	7.10117e-05	58	57	1.00101	2.99894	2.14732e-06	24	23	0.999907	2.98187	0.00165752	219	109	109	
-0.774255	6.85171	0.993759	3.00624	7.78924e-05	59	58	0.99897	3.0011	2.28435e-06	24	23	0.992278	3.01676	0.000667615	213	106	106	
-4.53902	-7.22282	1.00577	2.99423	6.66519e-05	58	57	1.00112	2.99883	2.6362e-06	24	23	0.991358	2.98405	0.00274799	253	126	126	
8.56929	-3.55693	1.00607	2.99393	7.37087e-05	68	67	1.00146	2.99856	4.20805e-06	25	24	1.01377	2.98807	0.000345663	247	123	123	
1.67089	5.63524	0.993751	3.00625	7.81071e-05	49	48	0.998555	3.00138	4.01447e-06	21	20	1.00463	3.0182	0.00243748	195	97	97	
6.19922	2.95083	1.00582	2.99418	6.77881e-05	59	58	1.00114	2.99891	2.50747e-06	24	23	1.01843	2.99983	0.00167286	221	110	110	
-0.0656148	9.56175	0.993832	3.00617	7.60862e-05	62	61	0.998491	3.00159	4.84961e-06	24	23	0.997077	3.018	0.00124157	231	115	115	
2.05969	1.08188	1.00622	2.99378	7.72655e-05	53	52	1.00119	2.99888	2.69221e-06	22	21	1.00898	2.98374	0.000557026	187	93	93	
2.50038	8.67977	0.993641	3.00636	8.08856e-05	56	55	0.998604	3.00138	3.85172e-06	23	22	1.0048	3.01817	0.00246386	225	112	112	
-8.82626	-6.40858	0.994192	3.00581	6.74746e-05	35	34	0.998506	3.00161	4.87474e-06	17	16	0.986856	2.98741	0.00297922	259	129	129	
7.6397	-1.42369	1.00587	2.99413	6.89084e-05	66	65	1.00134	2.99872	3.43733e-06	25	24	1.01561	2.9896	0.000460683	237	118	118	
5.5797	-2.02979	1.00629	2.99371	7.92367e-05	64	63	1.00138	2.99855	4.02811e-06	24	23	1.01256	2.9862	0.000354234	231	115	115	
-7.93023	-8.47041	1.00589	2.99411	6.94119e-05	52	51	1.00138	2.99868	3.65583e-06	22	21	0.988652	2.98542	0.0030296	261	130	130	
-8.85311	-1.51158	0.994075	3.00593	7.02155e-05	59	58	0.998676	3.00126	3.34959e-06	24	23	0.982967	2.9922	0.00281761	249	124	124	
7.32658	9.8999	0.994188	3.00581	6.75633e-05	38	37	0.998603	3.00138	3.8674e-06	18	17	1.01276	3.01391	0.00320114	243	121	121	
-0.0900296	-8.28364	1.00601	2.99399	7.22216e-05	65	64	1.00103	2.99897	2.13303e-06	26	25	0.99821	2.98147	0.00199841	251	125	125	
-4.30097	0.808435	0.994159	3.00584	6.82388e-05	54	53	0.998933	3.00107	2.28948e-06	23	22	0.983041	2.99299	0.00263506	225	112	112	
-1.48167	3.64605	0.994124	3.00588	6.90449e-05	54	53	0.99873	3.00136	3.49101e-06	22	21	0.981961	3.0047	0.00105959	193	96	96	
-8.62972	-4.76669	0.994073	3.00593	7.02574e-05	49	48	0.998569	3.00147	4.21362e-06	21	20	0.985727	2.98849	0.00299558	255	127	127	
3.46232	6.5392	0.994198	3.0058	6.7322e-05	44	43	0.998799	3.00121	2.91451e-06	20	19	1.01072	3.0154	0.003081	213	106	106	
2.37037	4.64339	0.994213	3.00579	6.69738e-05	31	30	0.998543	3.0014	4.09223e-06	16	15	1.01162	3.01393	0.00294047	187	93	93	
3.66741	-6.3744	1.00575	2.99425	6.61249e-05	67	66	1.0011	2.99891	2.39672e-06	26	25	1.00511	2.98204	0.00100874	245	122	122	
-1.0239	-1.7069	1.00622	2.99378	7.7437e-05	52	51	1.00141	2.99867	3.7833e-06	22	21	0.992826	2.98331	0.00260699	221	110	110	
1.10569	-0.215766	1.00624	2.99376	7.78631e-05	54	53	1.00155	2.99856	4.51248e-06	22	21	1.00059	2.98191	0.00155147	203	101	101	
4.18561	-5.68957	1.0063	2.9937	7.9392e-05	66	65	1.00107	2.99895	2.2454e-06	26	25	1.00642	2.98248	0.000840867	243	121	121	
-9.96643	6.31397	0.993863	3.00614	7.53264e-05	68	67	0.998717	3.0013	3.34349e-06	26	25	0.98199	3.00544	0.00098576	251	125	125	
-8.12067	7.6989	0.994061	3.00594	7.05433e-05	68	67	0.998825	3.0012	2.82974e-06	26	25	0.983403	3.00855	0.00060755	247	123	123	
5.49486	-2.05786	9.37411e+63	9.37411e+63	1.58173e+129	1002	1001	1.00055	2.99945	6.05182e-07	15	14	1.00452	2.99492	4.75031e-05	109	54	54	
8.31538	8.37275	-2.11259e+65	-2.11259e+65	8.03345e+131	1002	1001	1.00108	3.00108	2.09146e-05	60	59	1.00569	3.00418	0.000439741	113	56	56	
1.69469	-9.81811	2.01856e+65	2.01856e+65	7.33427e+131	1002	1001	1.00029	3.00029	1.51089e-06	63	62	1.00037	2.9932	0.000211629	119	59	59	
2.55165	-7.63421	1.51226e+65	1.51226e+65	4.11645e+131	1002	1001	1.0011	3.0011	2.16564e-05	58	57	1.00093	2.99359	0.000161735	117	58	58	
-9.10337	-4.83871	2.98738e+65	2.98738e+65	1.60639e+132	1002	1001	1.00037	3.00037	2.43379e-06	62	61	0.994643	2.99584	0.00040802	119	59	59	
1.45604	-0.679037	5.36633e+64	5.36633e+64	5.18355e+130	1002	1001	1.00039	3.00039	2.68708e-06	51	50	1.00087	2.993	0.000200439	99	49	49	
3.44096	4.05927	-5.82792e+64	-5.82792e+64	6.11364e+130	1002	1001	1.00028	3.00028	1.43335e-06	53	52	1.006	3.0026	0.000339025	95	47	47	
-5.09995	-0.603351	1.61561e+65	1.61561e+65	4.69835e+131	1002	1001	0.999686	2.99969	1.7771e-06	59	58	0.993871	2.99638	0.000430886	109	54	54	
-0.477004	-5.73595	1.70047e+65	1.70047e+65	5.20487e+131	1002	1001	0.999638	2.99964	2.3574e-06	59	58	0.998851	2.9932	0.000300118	113	56	56	
6.7803	2.71584	-9.15113e+64	-9.15113e+64	1.50738e+131	1002	1001	0.999676	2.99968	1.88824e-06	57	56	1.0066	2.99968	0.000201184	107	53	53	
-6.64113	-0.608844	1.87313e+65	1.87313e+65	6.31554e+131	1002	1001	0.999631	2.99963	2.45425e-06	59	58	0.994055	2.99719	0.000349728	113	56	56	
-2.52358	-5.52965	2.00688e+65	2.00688e+65	7.24959e+131	1002	1001	0.999601	2.9996	2.87086e-06	59	58	0.997258	2.99336	0.000403388	113	56	56	
0.35371	-9.73693	2.22832e+65	2.22832e+65	8.93775e+131	1002	1001	1.00032	3.00032	1.84882e-06	62	61	0.999657	2.99325	0.000247166	119	59	59	
-6.60939	8.82626	2.96894e+64	2.96894e+64	1.58663e+130	1002	1001	1.00058	2.99947	6.35112e-07	20	19	0.99479	3.00399	4.90249e-05	115	57	57	
7.90521	5.01022	-1.48443e+65	-1.48443e+65	3.96636e+131	1002	1001	1.0003	3.0003	1.65762e-06	59	58	1.00694	3.00202	0.000373194	109	54	54	
9.17356	4.73189	-1.64927e+65	-1.64927e+65	4.89616e+131	1002	1001	1.00035	3.00035	2.14832e-06	59	58	1.00636	3.00135	0.000279874	113	56	56	
0.466018	-3.62285	1.19162e+65	1.19162e+65	2.55593e+131	1002	1001	1.00109	3.00109	2.1449e-05	57	56	0.999463	2.99335	0.000251407	109	54	54	
-1.72643	-3.22794	1.49091e+65	1.49091e+65	4.00108e+131	1002	1001	0.999705	2.9997	1.57125e-06	59	58	0.997261	2.99374	0.000370449	109	54	54	
-0.513627	-5.60045	1.68401e+65	1.68401e+65	5.10457e+131	1002	1001	0.999643	2.99964	2.29951e-06	59	58	0.998822	2.99331	0.000293895	113	56	56	
-2.56691	4.18439	3.96692e+64	3.96692e+64	2.83256e+130	1002	1001	1.00078	2.99926	1.16844e-06	12	11	0.993209	3.00226	0.000133511	99	49	49	
8.86593	-7.45537	4.31144e+64	4.31144e+64	3.34593e+130	1002	1001	0.999546	3.00042	3.88865e-07	21	20	1.00417	2.99446	5.56722e-05	119	59	59	
0.751671	-8.83663	2.01216e+65	2.01216e+65	7.28782e+131	1002	1001	1.00029	3.00029	1.55617e-06	62	61	0.99985	2.99287	0.000262991	117	58	58	
6.53737	-4.54146	3.33683e+64	3.33683e+64	2.0042e+130	1002	1001	1.00028	3.00028	1.45826e-06	61	60	1.00431	2.99413	6.27228e-05	113	56	56	
8.94711	1.58116	-1.08697e+65	-1.08697e+65	2.12669e+131	1002	1001	1.00108	3.00108	2.08103e-05	55	54	1.00703	2.99875	0.000184225	111	55	55	
-7.18925	-3.55815	2.45546e+65	2.45546e+65	1.08527e+132	1002	1001	1.0003	3.0003	1.64156e-06	62	61	0.994393	2.99551	0.000459471	115	57	57	
9.43663	1.24302	-1.11217e+65	-1.11217e+65	2.22646e+131	1002	1001	1.00035	3.00035	2.23889e-06	54	53	1.00656	2.99863	0.000153011	113	56	56	
-3.90179	2.77017	8.54422e+64	8.54422e+64	1.31407e+131	1002	1001	1.0003	3.0003	1.62735e-06	56	55	0.992773	2.99966	0.00028133	103	51	51	
-7.13858	-9.18699	3.38423e+65	3.38423e+65	2.06154e+132	1002	1001	1.00111	3.00111	2.21376e-05	63	62	0.996202	2.99431	0.000406564	121	60	60	
6.64418	-3.00272	5.96959e+63	5.96959e+63	6.41448e+128	1002	1001	1.00038	2.99965	2.75195e-07	16	15	1.00499	2.99469	5.34777e-05	111	55	55	
1.68371	2.52358	-3.45126e+63	-3.45126e+63	2.14402e+128	1002	1001	1.00033	3.00033	1.94988e-06	46	45	1.00531	2.9963	5.22817e-05	77	38	38	
-1.1063	-7.63848	2.12202e+65	2.12202e+65	8.10534e+131	1002	1001	1.00029	3.00029	1.47087e-06	62	61	0.998731	2.99359	0.000278595	117	58	58	
-3.52214	3.80169	6.19459e+64	6.19459e+64	6.90714e+130	1002	1001	1.00036	3.00036	2.38129e-06	51	50	0.993333	3.00118	0.000166213	103	51	51	
-6.88345	-9.59166	3.40913e+65	3.40913e+65	2.09199e+132	1002	1001	1.00112	3.00112	2.25954e-05	63	62	0.996321	2.99412	0.000413171	121	60	60	
-4.45662	0.93173	1.2529e+65	1.2529e+65	2.82558e+131	1002	1001	1.00039	3.00039	2.76756e-06	56	55	0.99377	2.99764	0.000339665	107	53	53	
-3.08939	-1.02268	1.35067e+65	1.35067e+65	3.28375e+131	1002	1001	1.00107	3.00107	2.06604e-05	57	56	0.995331	2.99541	0.000386048	107	53	53	
-6.54042	5.88794	7.74644e+64	7.74644e+64	1.08013e+131	1002	1001	1.00039	3.00039	2.7016e-06	48	47	0.993333	3.00255	0.000118662	111	55	55	
-2.78054	-1.34495	1.3529e+65	1.3529e+65	3.29463e+131	1002	1001	1.00107	3.00107	2.07727e-05	57	56	0.995683	2.99504	0.000387532	107	53	53	
-5.78478	-0.553301	1.7213e+65	1.7213e+65	5.33319e+131	1002	1001	0.999663	2.99966	2.04512e-06	59	58	0.994001	2.99686	0.000380081	111	55	55	
3.47636	-4.16181	7.80132e+64	7.80132e+64	1.09549e+131	1002	1001	1.00028	3.00028	1.45068e-06	34	33	1.00219	2.99367	0.000113546	111	55	55	
4.53108	-6.27613	9.56557e+64	9.56557e+64	1.647e+131	1002	1001	0.999709	2.99971	1.52886e-06	51	50	1.00242	2.99365	0.000108085	115	57	57	
-7.48955	-9.48302	3.49196e+65	3.49196e+65	2.19488e+132	1002	1001	0.999724	2.99972	1.37411e-06	65	64	0.996039	2.99418	0.000432695	121	60	60	
3.00089	7.24296	-1.03961e+65	-1.03961e+65	1.94541e+131	1002	1001	0.99968	2.99968	1.84642e-06	56	55	1.00295	3.00626	0.000386836	103	51	51	
-4.16425	-3.08817	1.87354e+65	1.87354e+65	6.31828e+131	1002	1001	0.99964	2.99964	2.32799e-06	59	58	0.995434	2.99462	0.000445783	111	55	55	
-9.317	-4.33393	2.9389e+65	2.9389e+65	1.55468e+132	1002	1001	1.00036	3.00036	2.36864e-06	62	61	0.994529	2.99611	0.000395439	119	59	59	
-0.0570696	5.08896	-1.71811e+64	-1.71811e+64	5.31343e+129	1002	1001	0.999622	2.99962	2.56558e-06	48	47	0.997047	3.00584	7.60293e-05	93	46	46	
-1.24302	-8.67428	2.31725e+65	2.31725e+65	9.66533e+131	1002	1001	1.00031	3.00031	1.76149e-06	62	61	0.998648	2.99297	0.000332602	117	58	58	
0.231635	1.67394	3.48724e+64	3.48724e+64	2.18895e+130	1002	1001	0.998928	2.99893	2.06887e-05	48	47	0.99642	2.99382	0.000431812	85	42	42	
-1.12278	-5.34104	1.74224e+65	1.74224e+65	5.46371e+131	1002	1001	0.99964	2.99964	2.33182e-06	59	58	0.998348	2.99351	0.000310004	113	56	56	
-0.807215	-2.20435	1.16743e+65	1.16743e+65	2.45322e+131	1002	1001	1.00037	3.00037	2.43536e-06	56	55	0.997655	2.99325	0.00038214	105	52	52	
-8.1518	-9.31883	3.57488e+65	3.57488e+65	2.30036e+132	1002	1001	0.999718	2.99972	1.43095e-06	65	64	0.99573	2.99425	0.000452763	121	60	60	
9.48057	2.3777	-1.30841e+65	-1.30841e+65	3.08149e+131	1002	1001	1.00028	3.00028	1.43046e-06	60	59	1.0066	2.99952	0.000193322	113	56	56	
0.245674	-6.36769	1.68533e+65	1.68533e+65	5.11259e+131	1002	1001	0.999627	2.99963	2.50535e-06	59	58	0.999413	2.99271	0.000301588	113	56	56	
-7.51335	8.90927	4.33583e+64	4.33583e+64	3.38389e+130	1002	1001	0.999713	2.99971	1.48619e-06	64	63	0.994171	3.00405	6.30691e-05	115	57	57	
0.60213	-7.09403	1.74691e+65	1.74691e+65	5.49307e+131	1002	1001	0.999605	2.99961	2.80794e-06	59	58	0.999728	2.99309	0.000254283	115	57	57	
-6.94815	-6.18397	2.85252e+65	2.85252e+65	1.46463e+132	1002	1001	1.00035	3.00035	2.20848e-06	62	61	0.995211	2.99447	0.000479817	117	58	58	
0.796838	3.3903	-3.11589e+63	-3.11589e+63	1.74758e+128	1002	1001	0.999633	2.99963	2.41479e-06	38	37	0.997009	3.00575	7.23112e-05	67	33	33	
0.93173	-5.4387	1.41642e+65	1.41642e+65	3.61125e+131	1002	1001	0.999674	2.99967	1.90962e-06	59	58	0.999947	2.99343	0.000218371	113	56	56	
-1.74108	-6.6448	2.06226e+65	2.06226e+65	7.65527e+131	1002	1001	0.998881	2.99888	2.2524e-05	60	59	0.998123	2.9934	0.000334834	115	57	57	
-0.353099	5.59191	-2.06263e+64	-2.06263e+64	7.65798e+129	1002	1001	0.999576	3.00044	3.77656e-07	24	23	0.996673	3.00637	8.87804e-05	95	47	47	
4.61837	-7.00125	1.06276e+65	1.06276e+65	2.03302e+131	1002	1001	1.00031	3.00031	1.7108e-06	48	47	1.00248	2.99315	0.000129439	115	57	57	
-6.65822	0.264595	1.73055e+65	1.73055e+65	5.39065e+131	1002	1001	0.999652	2.99965	2.18199e-06	59	58	0.993229	2.99758	0.000389523	111	55	55	
-7.57256	-3.21818	2.46267e+65	2.46267e+65	1.09166e+132	1002	1001	1.0003	3.0003	1.66083e-06	62	61	0.99413	2.99574	0.000462847	115	57	57	
-7.72576	-3.12235	2.47223e+65	2.47223e+65	1.10014e+132	1002	1001	1.00031	3.00031	1.67774e-06	62	61	0.994025	2.99581	0.000466724	115	57	57	
9.57884	2.68044	-1.37518e+65	-1.37518e+65	3.40402e+131	1002	1001	1.00032	3.00032	1.82507e-06	60	59	1.00668	2.99975	0.000209817	113	56	56	
7.56706	-3.0784	-8.13628e+63	-8.13628e+63	1.19158e+129	1002	1001	1.00037	2.99959	3.13071e-07	16	15	1.00511	2.99527	4.90565e-05	113	56	56	
-2.96243	1.47435	9.13772e+64	9.13772e+64	1.50296e+131	1002	1001	1.00029	3.00029	1.46862e-06	56	55	0.993361	2.99744	0.000388805	101	50	50	
-4.1673	-6.31336	2.41105e+65	2.41105e+65	1.04637e+132	1002	1001	1.0003	3.0003	1.632e-06	62	61	0.996462	2.99362	0.000446429	115	57	57	
-4.46944	-0.798059	1.54305e+65	1.54305e+65	4.2858e+131	1002	1001	0.999702	2.9997	1.59724e-06	59	58	0.994505	2.99618	0.000391591	109	54	54	
4.32051	-0.654622	5.56308e+63	5.56308e+63	5.57062e+128	1002	1001	1.00039	2.99956	3.6179e-07	15	14	1.0049	2.99461	5.39739e-05	103	51	51	
-3.2078	5.90136	2.17523e+64	2.17523e+64	8.51694e+129	1002	1001	0.999641	2.99964	2.31924e-06	58	57	0.99454	3.00376	5.54704e-05	105	52	52	
-2.81716	8.63521	-3.02707e+64	-3.02707e+64	1.64937e+130	1002	1001	0.999664	2.99966	2.0292e-06	61	60	0.996165	3.00566	6.01163e-05	109	54	54	
