0	519.736	16.1293	-1.09905e+08	4.62812e+06	-1.44216e+16	-9.49242e-05	1011	-2
0.01	348.466	38.0441	200.051	19.1765	0.450673	1.94216	160	0
0.02	473.495	21.3126	200	74.5917	6.81704	0.00847747	639	0
0.03	275.442	33.3784	200.012	19.0867	0.446378	1.97783	160	0
0.04	485.775	40.3293	200.096	19.0773	0.446126	1.98417	160	0
0.05	640.931	18.9175	199.998	19.0582	0.445014	1.98922	160	0
0.06	552.062	27.5408	200.097	19.2246	0.453045	1.9241	160	0
0.07	961.669	10.3699	200	24.5501	0.73845	0.722464	267	0
0.08	336.454	42.3399	199.999	19.1472	0.449184	1.95253	160	0
0.09	733.927	44.3284	200.162	19.2185	0.452906	1.92843	160	0
0.1	381.5	12.6649	200	22.213	0.604547	1.07794	267	0
0.11	922.361	19.9442	199.92	18.8927	0.437148	2.05745	160	0
0.12	507.016	40.1694	200.446	18.9522	0.441061	2.04782	160	0
0.13	950.218	15.3896	200.001	19.5534	0.468449	1.79532	260	0
0.14	923.215	18.2595	200.001	18.9476	0.439871	2.03618	254	0
0.15	916.33	20.314	200.132	19.2626	0.454914	1.90998	160	0
0.16	782.659	34.3062	200.148	19.2965	0.456555	1.89705	160	0
0.17	763.469	45.5821	200.14	19.2801	0.45576	1.9033	160	0
0.18	496.469	47.2106	200.084	18.9653	0.440876	2.03112	160	0
0.19	523.521	31.5143	200.001	19.0274	0.443583	2.00227	254	0
0.2	939.427	31.634	200.188	19.0087	0.443124	2.01579	160	0
0.21	563.878	35.9078	200.047	18.9553	0.440329	2.03427	160	0
0.22	269.167	40.1205	200.354	18.9529	0.440893	2.0447	160	0
0.23	360.747	43.0589	200.04	19.1021	0.447159	1.97228	160	0
0.24	684.634	14.3336	200.001	20.2994	0.504874	1.54562	267	0
0.25	323.759	35.0557	200.048	19.2756	0.455337	1.90245	160	0
0.26	248.244	36.722	199.999	18.9476	0.439865	2.03613	160	0
0.27	397.247	26.5935	199.999	19.0083	0.44269	2.01023	160	0
0.28	497.568	13.7892	200	21.0251	0.541615	1.34301	267	0
0.29	763.152	24.5451	200.104	18.8989	0.437839	2.06044	160	0
0.3	970.556	42.2813	200.279	19.1003	0.447613	1.98008	160	0
0.31	770.305	13.556	200	21.3731	0.559692	1.25766	267	0
0.32	970.214	49.4958	200.002	19.0265	0.443541	2.00266	254	0
0.33	615.491	48.8952	200.054	19.1756	0.450638	1.9426	160	0
0.34	493.197	38.9987	200.083	18.9389	0.439648	2.04244	160	0
0.35	300.882	37.8304	200.22	18.9474	0.440343	2.04295	160	0
0.36	647.597	12.9627	200	21.758	0.580032	1.17099	267	0
0.37	393.219	10.7666	200	25.1979	0.777935	0.650987	267	0
0.38	284.475	22.4198	200.015	19.1493	0.449317	1.95214	160	0
0.39	709.342	23.4001	-1.11604e+105	-9.76879e+102	-6.52446e+305	-nan(ind)	1008	-2
0.4	368.78	16.6274	200.001	19.1864	0.451027	1.9367	256	0
0.41	653.432	11.1328	200	25.5849	0.802012	0.612486	267	0
0.42	814.252	22.8459	-1.11604e+105	-6.7403e+102	-3.10614e+305	-nan(ind)	1008	-2
0.43	530.869	17.0119	200.001	19.164	0.449973	1.94578	256	0
0.44	507.212	47.7514	199.984	19.2245	0.452784	1.92089	160	0
0.45	363.433	34.427	200.055	19.1109	0.447609	1.96907	160	0
0.46	444.685	31.7316	199.994	19.0896	0.446474	1.97606	160	0
0.47	331.303	45.8251	200.033	19.255	0.454331	1.91015	160	0
0.48	711.417	47.3339	199.979	19.0886	0.446392	1.97602	160	0
0.49	966.454	18.6966	200	18.9753	0.441155	2.02429	254	0
0.5	820.917	33.094	200.248	19.2835	0.456165	1.90503	160	0
0.51	822.651	40.0693	200.194	19.2727	0.455534	1.90775	160	0
0.52	545.665	14.0126	200.001	20.3756	0.508671	1.52263	267	0
0.53	947.142	30.7697	200.187	18.8812	0.437198	2.07076	160	0
0.54	361.48	19.921	200.034	18.8678	0.436245	2.0719	160	0
0.55	278.689	20.7035	200.031	18.9105	0.438213	2.05314	160	0
0.56	230.592	12.9798	200	21.6489	0.57423	1.19478	267	0
0.57	897.385	26.4006	200.194	19.2808	0.455919	1.90454	160	0
0.58	649.208	35.5806	200.103	19.0974	0.447079	1.97608	160	0
0.59	850.752	32.071	200.205	18.9903	0.442307	2.02412	160	0
0.6	683.804	49.8767	200.085	19.2613	0.454747	1.90913	160	0
0.61	681.753	35.4329	200.137	19.2311	0.453439	1.92266	160	0
0.62	921.677	40.2158	199.973	18.9638	0.440562	2.02838	160	0
0.63	583.117	19.5523	200.1	18.9559	0.440473	2.03563	160	0
0.64	460.433	49.7046	200.004	19.0892	0.446475	1.97652	160	0
0.65	703.238	11.9507	200	22.7596	0.634663	0.978067	267	0
0.66	661.806	42.1628	200.168	18.9936	0.44238	2.02158	160	0
0.67	728.8	12.2266	200.001	22.4415	0.617049	1.03473	267	0
0.68	793.988	20.7315	-1.11604e+105	-3.35567e+102	-7.69878e+304	-nan(ind)	1008	-2
0.69	868.795	29.4415	199.976	19.2005	0.451637	1.93027	160	0
0.7	688.638	14.3519	200.001	20.2718	0.503503	1.55403	267	0
0.71	365.142	10.5249	200.001	26.2935	0.847055	0.549086	267	0
0.72	336.625	43.4031	200.016	18.9902	0.441883	2.01843	160	0
0.73	454.988	20.9452	-1.32703e+174	-9.29558e+171	-inf	-nan(ind)	1001	-2
0.74	347.832	35.7149	200.032	19.2182	0.452593	1.92482	160	0
0.75	709.439	18.8882	200.188	19.0289	0.44407	2.00722	160	0
0.76	400.153	44.2369	200.043	19.127	0.448334	1.96212	160	0
0.77	473.739	24.2143	200.088	19.3049	0.456816	1.89205	160	0
0.78	402.374	17.5869	200.001	18.997	0.442166	2.01511	254	0
0.79	734.489	23.4196	-1.11604e+105	-9.31163e+102	-5.9281e+305	-nan(ind)	1008	-2
0.8	696.377	34.742	200.097	18.9876	0.44194	2.02201	160	0
0.81	537.779	11.869	200.001	23.5103	0.677225	0.859008	267	0
0.82	423.103	15.121	200.001	19.9769	0.488961	1.64786	260	0
0.83	884.396	34.5466	200.145	19.2556	0.454614	1.91315	160	0
0.84	777.874	15.3151	200.001	19.7351	0.477193	1.73013	260	0
0.85	626.307	26.5581	200.027	18.9791	0.441392	2.02348	160	0
0.86	279.421	43.6912	200.024	18.9715	0.441032	2.02666	160	0
0.87	489.926	34.6724	200.407	18.9517	0.440952	2.04685	160	0
0.88	778.484	24.1533	-1.11604e+105	-9.46907e+102	-6.13025e+305	-nan(ind)	1008	-2
0.89	550.694	21.1039	-9656.95	-39.0168	-90.0592	-12748.3	348	0
0.9	929.905	40.2902	200.03	19.0383	0.444155	1.99852	160	0
0.91	884.445	30.8332	200.194	18.9447	0.440159	2.04337	160	0
0.92	654.164	11.1548	200	23.399	0.670827	0.87546	267	0
0.93	320.096	43.6717	199.992	19.2863	0.455715	1.89662	160	0
0.94	512.851	49.9499	200.116	19.0375	0.44431	2.00142	160	0
0.95	619.251	12.3585	200	23.3733	0.669354	0.879327	267	0
0.96	323.319	16.8313	200.001	19.1282	0.448295	1.96038	256	0
0.97	606.995	47.9174	200.144	18.9642	0.440956	2.03342	160	0
0.98	937.083	37.1371	200.228	19.0063	0.443102	2.01803	160	0
0.99	379.424	13.5218	200	21.172	0.54921	1.30611	267	0
1	707.682	16.2111	200	19.3832	0.460325	1.85923	260	0
