0	479.843	25.9819	-1.04424e+08	4.57749e+06	-1.34041e+16	-8.50796e-05	1011	-2
0.01	668.911	41.6782	200.06	19.2341	0.453408	1.91927	160	0
0.02	247.316	32.4067	200.014	19.0269	0.44359	2.00284	160	0
0.03	823.701	32.5043	200.052	19.1422	0.449068	1.95611	160	0
0.04	650.233	49.7925	200.11	19.1771	0.450836	1.94363	160	0
0.05	568.908	13.7916	200.001	20.9174	0.536083	1.37089	267	0
0.06	709.024	32.5214	200.054	19.1593	0.449877	1.94923	160	0
0.07	995.239	48.916	199.993	19.2113	0.452184	1.92644	160	0
0.08	202.832	16.4675	200	19.2691	0.454924	1.90361	256	0
0.09	984.936	10.3113	200	28.8792	1.02185	0.377299	267	0
0.1	898.337	39.7092	200.01	19.0551	0.444898	1.99087	254	0
0.11	469.491	35.8553	200.95	18.9667	0.44285	2.05698	160	0
0.12	867.183	19.866	199.957	19.2696	0.45485	1.90219	160	0
0.13	688.711	34.9934	200.189	19.2549	0.454682	1.91465	160	0
0.14	217.872	39.3576	200.007	19.0832	0.446205	1.97909	160	0
0.15	776.214	25.9026	199.945	19.0642	0.445176	1.98516	160	0
0.16	966.625	29.765	200.206	19.0687	0.445968	1.99109	160	0
0.17	796.771	24.9028	200	19.2537	0.454198	1.90973	160	0
0.18	971.947	26.6106	200.003	30.3974	1.13212	0.307397	361	0
0.19	960.009	29.3976	200.288	19.1566	0.450273	1.95716	160	0
0.2	658.95	25.7695	199.968	18.9277	0.438874	2.04375	160	0
0.21	735.759	15.5666	200	19.6276	0.472006	1.76832	260	0
0.22	857.051	12.7674	200.001	22.4631	0.618235	1.03076	267	0
0.23	396.002	12.0911	200.001	23.6856	0.687358	0.833868	267	0
0.24	877.12	36.2239	200.13	19.2853	0.455985	1.90094	160	0
0.25	708.267	11.128	200	27.3058	0.913537	0.472075	267	0
0.26	752.629	16.6884	200.001	19.0558	0.444911	1.99031	256	0
0.27	905.661	17.8103	200.002	18.9497	0.43997	2.0353	254	0
0.28	769.768	42.1128	201.418	18.9813	0.444565	2.06506	254	0
0.29	258.376	39.5077	200.022	19.0692	0.445582	1.98535	160	0
0.3	611.731	41.2094	200.154	19.2096	0.452464	1.93177	160	0
0.31	972.094	36.1068	199.954	19.1596	0.449662	1.94619	160	0
0.32	841.914	25.9648	199.994	19.1265	0.448198	1.96087	160	0
0.33	937.327	32.5532	200.191	19.1911	0.451677	1.94033	160	0
0.34	251.442	34.5344	200.017	19.1452	0.44913	1.95387	160	0
0.35	455.965	14.9135	200.001	20.1732	0.498617	1.58465	260	0
0.36	595.52	45.7701	200.011	19.1732	0.450431	1.94233	160	0
0.37	269.045	11.2012	200	24.8793	0.758387	0.684979	267	0
0.38	243.776	36.6561	200.011	19.2905	0.455958	1.89549	160	0
0.39	611.023	18.2107	200.001	18.963	0.440586	2.02957	254	0
0.4	270.119	13.8722	200.001	20.6127	0.520581	1.45376	267	0
0.41	215.894	15.6313	200.001	19.6132	0.471319	1.77354	260	0
0.42	506.064	30.7526	200.021	18.9992	0.442316	2.01475	442	0
0.43	999.634	48.6694	200.249	19.2462	0.454405	1.91986	160	0
0.44	283.523	20.8853	200.022	19.0971	0.446886	1.97381	160	0
0.45	544.224	20.4251	199.98	19.0916	0.446533	1.97484	160	0
0.46	591.638	19.5987	199.989	19.0023	0.442388	2.01249	160	0
