0	240.602	48.6743	200.01	49.7344	3.03074	0.0429006	160	0
0.01	853.804	28.7884	200.136	19.2843	0.455948	1.90152	160	0
0.02	522.153	47.1264	200.62	18.9557	0.441611	2.05163	160	0
0.03	913.498	23.6369	200	82.127	8.26394	0.00576882	562	0
0.04	673.55	37.5338	200.105	19.1216	0.448217	1.96614	160	0
0.05	534.947	48.6145	200.07	19.1764	0.450714	1.94276	160	0
0.06	378.423	46.9787	200.072	19.189	0.45131	1.93773	160	0
0.07	515.366	40.8017	200.122	19.2683	0.455165	1.90743	160	0
0.08	412.311	29.0753	200.066	19.1107	0.447622	1.96946	160	0
0.09	641.591	21.652	200.002	143.246	25.141	0.000623325	643	0
0.1	519.712	47.4035	199.993	19.1582	0.449686	1.94791	160	0
0.11	783.416	37.972	200.168	19.1044	0.447557	1.97509	160	0
0.12	655.141	34.3489	200.019	19.0501	0.444682	1.99326	160	0
0.13	263.82	41.4158	200.154	18.942	0.439946	2.04331	160	0
0.14	313.407	36.5731	200.043	19.1331	0.448619	1.9596	160	0
0.15	830.439	27.7532	200.092	18.9859	0.441851	2.02259	160	0
0.16	673.769	38.3749	200.085	19.0422	0.444459	1.99857	160	0
0.17	553.624	17.145	1.63148e+06	-20777.8	4.31487e+09	0.764335	448	0
0.18	283.279	34.2048	200.014	19.1555	0.449605	1.94959	160	0
0.19	776.385	36.6854	200.116	19.2914	0.456239	1.89814	160	0
0.2	204.102	41.5488	200.073	18.938	0.439583	2.04254	160	0
0.21	640.37	46.4635	200.124	18.9554	0.440504	2.03661	160	0
0.22	550.035	45.4747	200.001	19.1594	0.449757	1.94764	160	0
0.23	513.974	10.3882	200.035	-23912	700682	8.03139e-13	650	0
0.24	336.821	46.0485	200.041	18.9875	0.441813	2.02034	160	0
0.25	846.529	13.0335	489.128	29.6271	2.63018	4.98254	769	0
0.26	971.972	39.9142	200.222	19.1177	0.448296	1.97121	160	0
0.27	974.34	23.7333	-9994.92	-39.5212	-95.6364	-13426.4	348	0
0.28	508.066	27.2393	200.101	19.2047	0.452115	1.93223	160	0
0.29	403.18	49.2163	200.052	19.0715	0.445757	1.98532	160	0
0.3	585.656	35.3255	199.992	19.1237	0.448064	1.96198	160	0
0.31	692.52	35.9847	200.099	19.0375	0.444273	2.00095	160	0
0.32	389.898	10.083	199.982	-22999.1	648029	9.3771e-13	650	0
0.33	865.865	23.7223	200	41.777	2.1384	0.0861547	469	0
0.34	346.44	46.6808	200.027	19.2005	0.451748	1.93179	160	0
0.35	473.251	30.9638	199.976	19.0596	0.445028	1.98802	160	0
0.36	281.179	10.5432	199.897	-21122.5	546362	1.31636e-12	746	0
0.37	829.926	14.275	200.057	-76923.1	7.2519e+06	7.5019e-15	644	0
0.38	369.219	20.032	200.062	18.9801	0.441514	2.02415	160	0
0.39	956.59	22.2062	-0.287803	-44.3049	-0.00346085	-2.02964e-10	683	0
0.4	797.967	41.9871	200.004	19.25	0.454032	1.9113	160	0
0.41	346.342	45.2586	200.237	18.9433	0.44019	2.04527	160	0
0.42	468.954	31.4191	199.998	19.2331	0.453219	1.91787	160	0
0.43	283.279	43.1138	200.014	19.1328	0.448542	1.95885	160	0
0.44	264.211	26.5984	200.004	19.0032	0.442463	2.01257	160	0
0.45	637.294	10.3809	200.034	-76159.2	7.10778e+06	7.80481e-15	644	0
0.46	801.288	30.7709	199.92	18.8764	0.436394	2.06458	160	0
0.47	660.781	42.1128	200.711	18.9625	0.442127	2.05147	160	0
0.48	202.49	11.7786	199.951	-22943	644774	9.46473e-13	652	0
0.49	711.759	20.3275	200.123	19.276	0.455529	1.90442	160	0
0.5	203.247	10.8118	-1.16732e+08	4.628e+06	-1.53165e+16	-0.000113744	1011	-2
0.51	628.553	42.8111	200	19.0316	0.443777	2.00045	254	0
0.52	524.473	11.5564	0.335685	-12238.2	308.002	5.53171e-20	358	0
0.53	481.112	15.4176	1.33166e+06	-20104	3.29718e+09	0.474225	444	0
0.54	233.863	40.9775	200.246	18.9528	0.440652	2.04143	160	0
0.55	223.804	49.1528	200.311	18.9529	0.4408	2.04338	160	0
0.56	421.613	32.9951	200	19.1706	0.450284	1.94303	160	0
0.57	774.871	43.2591	200.002	19.0203	0.443255	2.00526	254	0
