0	950.707	44.5848	-7.27655e+06	19262.3	-1.65396e+10	-91.809	8001	-2
0.01	815.815	17.6687	200	19.0288	0.443648	2.00161	472	0
0.02	557.311	42.8062	200	18.9366	0.43936	2.04088	280	0
0.03	746.428	28.012	200	18.9366	0.43936	2.04088	280	0
0.04	729.704	19.6414	200	18.9366	0.43936	2.04088	280	0
0.05	276.15	32.3298	200	18.9366	0.43936	2.04088	280	0
0.06	358.037	25.1787	200	18.9366	0.43936	2.04088	446	0
0.07	583.044	46.4391	200	18.9366	0.43936	2.04088	280	0
0.08	941.99	47.1508	200	18.9366	0.43936	2.04088	446	0
0.09	442.659	48.0871	200	18.9366	0.43936	2.04088	280	0
0.1	571.935	38.7277	200	18.9366	0.43936	2.04088	280	0
0.11	660.292	37.12	200	18.9366	0.43936	2.04088	280	0
0.12	418.317	30.152	200	18.9366	0.43936	2.04088	280	0
0.13	273.391	10.1257	200	28.8149	1.0173	0.380678	472	0
0.14	353.471	30.4376	200	18.9366	0.43936	2.04088	280	0
0.15	549.4	45.7701	200	18.9366	0.43936	2.04088	280	0
0.16	731.413	45.4051	200	18.9366	0.43936	2.04088	280	0
0.17	403.595	37.0797	200	18.9366	0.43936	2.04088	280	0
0.18	550.499	38.2833	200	18.9366	0.43936	2.04087	280	0
0.19	862.764	26.9402	200	18.9366	0.43936	2.04087	280	0
0.2	223.878	39.161	200	18.9366	0.43936	2.04088	280	0
0.21	598.596	43.0467	200	18.9366	0.43936	2.04088	280	0
0.22	782.562	29.4952	200	18.9366	0.43936	2.04088	280	0
0.23	956.981	28.543	200	18.9366	0.43936	2.04088	280	0
0.24	536.583	47.9565	200	18.9366	0.43936	2.04088	280	0
0.25	907.077	44.6361	200	18.9366	0.43936	2.04088	446	0
0.26	218.799	23.8517	200	18.9366	0.43936	2.04088	280	0
0.27	336.064	21.3871	200	18.9366	0.43936	2.04088	280	0
0.28	836.616	24.3803	200	18.9366	0.43936	2.04088	280	0
0.29	914.109	32.989	200	18.9366	0.43936	2.04088	280	0
0.3	456.282	21.9559	200	18.9366	0.43936	2.04088	280	0
0.31	554.479	13.7098	200	21.1741	0.549318	1.3056	472	0
0.32	545.421	27.868	340.917	22.6209	1.06869	4.96418	446	0
0.33	294.29	10.8179	200	26.5574	0.864141	0.52758	472	0
0.34	897.971	18.5159	200	18.9464	0.439811	2.03669	496	0
0.35	420.295	10.7019	200	26.8978	0.886439	0.501372	472	0
0.36	967.064	20.474	200	283.571	98.5231	4.05864e-05	2633	0
0.37	665.004	34.4343	200	18.9366	0.43936	2.04088	280	0
0.38	230.885	20.629	200	18.9366	0.43936	2.04088	281	0
0.39	498.325	19.0493	200	18.9366	0.43936	2.04087	280	0
0.4	216.138	27.6568	200	18.9366	0.43936	2.04088	280	0
0.41	739.323	20.773	-2.49618e-06	-52.4522	-4.20715e-08	-6.74077e-26	1780	0
0.42	804.389	31.0614	200	18.9366	0.43936	2.04088	280	0
0.43	913.303	16.4528	200	19.3426	0.458398	1.87487	496	0
0.44	646.132	24.0593	200	18.9366	0.43936	2.04088	280	0
0.45	779.315	39.4382	200	18.9366	0.43936	2.04088	280	0
0.46	707.999	36.5279	200	18.9366	0.43936	2.04088	280	0
0.47	452.864	46.1693	200	18.9366	0.43936	2.04088	280	0
0.48	777.313	24.2912	200	18.9366	0.43936	2.04088	280	0
0.49	349.028	49.7205	200	18.9366	0.43936	2.04088	280	0
0.5	749.821	40.9763	200	18.9366	0.43936	2.04088	280	0
0.51	970.8	36.5365	200	18.9366	0.43936	2.04088	280	0
0.52	525.034	18.7063	200	18.9397	0.439504	2.03954	496	0
0.53	567.76	42.6353	200	18.9366	0.43936	2.04088	280	0
0.54	734.489	23.8664	200	18.9366	0.43936	2.04088	446	0
0.55	290.115	25.5058	200	18.9366	0.43936	2.04088	280	0
0.56	527.744	34.1926	200	18.9366	0.43936	2.04088	280	0
0.57	463.07	27.9559	200	18.9366	0.43936	2.04087	280	0
